ORDER_ID,ASN_DN,SHIPMENT_MODE,SCHEDULED_DELIVERY_DATE,ACTUAL_DELIVERY_DATE,DELIVERY_RECORDED_DATE
SCMS-205010,ASN-23353,Air,0014-01-03,0014-01-03,0014-01-06
SCMS-138630,ASN-14843,Ocean,0012-07-03,0012-07-03,0012-07-03
SCMS-191930,ASN-23812,Air,0014-01-24,0014-01-24,0014-01-27
SCMS-228010,ASN-26833,Air,0014-07-08,0014-07-08,0014-07-10
SCMS-98040,ASN-12152,Air,0011-09-12,0011-09-12,0011-09-12
SCMS-156130,ASN-17075,Air,0012-11-29,0012-11-29,0012-11-29
SCMS-124110,ASN-12707,Air,0011-12-01,0011-12-01,0011-12-01
SCMS-252640,ASN-28484,Air,0014-10-22,0014-10-22,0014-11-11
SCMS-186710,ASN-20472,Air,0013-09-20,0013-09-20,0013-09-20
SCMS-259420,ASN-29421,Air,0014-12-02,0014-12-02,0014-12-05
SCMS-48610,ASN-4585,Air,0009-08-17,0009-08-17,0009-08-17
SCMS-85981,ASN-8878,Air,0010-12-07,0010-12-07,0010-12-07
SCMS-83830,ASN-9490,Ocean,0011-03-04,0011-03-04,0011-03-04
SCMS-155780,ASN-16044,Air,0012-09-10,0012-09-10,0012-09-10
SCMS-75800,ASN-8529,Air,0010-11-17,0010-11-17,0010-11-17
SCMS-140040,ASN-15132,Air,0012-07-03,0012-07-03,0012-07-03
SCMS-155320,ASN-16909,Air,0012-11-06,0012-11-06,0012-11-06
SCMS-226780,ASN-27436,Air,0014-10-01,0014-10-01,0014-10-01
SCMS-285500,ASN-33269,Air,0015-09-03,0015-09-03,0015-09-03
SCMS-53271,ASN-5363,Air,0009-11-12,0009-11-12,0009-11-12
SCMS-177180,ASN-18919,Ocean,0013-08-07,0013-08-07,0013-08-07
SCMS-196561,ASN-22344,Air,0013-11-07,0013-11-11,0013-11-17
SCMS-225410,ASN-24980,Air,0014-04-14,0014-04-14,0014-04-14
SCMS-155320,ASN-16927,Air,0012-11-06,0012-11-07,0012-11-07
SCMS-256310,ASN-29141,Air,0015-02-19,0015-02-19,0015-02-19
SCMS-191920,ASN-21574,Air,0013-09-24,0013-09-24,0013-09-24
SCMS-62690,ASN-5953,Air,0010-02-23,0010-02-23,0010-02-23
SCMS-103510,ASN-11803,Ocean,0011-10-10,0011-10-10,0011-10-10
SCMS-264720,ASN-31818,Air,0015-05-14,0015-05-14,0015-05-14
SCMS-130160,ASN-13818,Air,0012-05-02,0012-05-02,0012-05-02
SCMS-121851,ASN-13537,Air,0012-02-20,0012-02-20,0012-02-20
SCMS-239180,ASN-29540,Air,0015-01-12,0015-01-12,0015-01-12
SCMS-238550,ASN-30792,Truck,0015-02-19,0015-02-19,0015-02-19
SCMS-261460,ASN-30940,Air,0015-03-31,0015-03-31,0015-03-31
SCMS-199283,ASN-27979,Truck,0014-08-27,0014-08-27,0014-08-27
SCMS-280220,ASN-32231,Air,0015-07-23,0015-07-23,0015-07-29
SCMS-236090,ASN-28220,Air,0014-10-29,0014-10-29,0014-11-04
SCMS-176390,ASN-20894,Air,0013-08-20,0013-08-20,0013-08-20
SCMS-80820,ASN-8588,Air,0010-11-12,0010-11-12,0010-11-12
SCMS-50180,ASN-4929,Air,0009-09-29,0009-09-29,0009-09-29
SCMS-103110,ASN-11267,Air,0011-07-07,0011-07-12,0011-07-12
SCMS-205920,ASN-22849,Air,0013-12-13,0013-12-13,0013-12-17
SCMS-198541,ASN-22493,Air,0013-11-16,0013-11-16,0013-11-21
SCMS-57600,ASN-6504,Air,0010-04-07,0010-04-07,0010-04-07
SCMS-261140,ASN-31141,Air,0015-04-24,0015-04-24,0015-04-24
SCMS-239710,ASN-26736,Air,0014-08-11,0014-08-11,0014-08-27
SCMS-225720,ASN-27379,Air,0014-08-26,0014-08-26,0014-08-26
SCMS-259078,ASN-33470,Truck,0015-07-24,0015-07-24,0015-07-24
SCMS-180970,ASN-20026,Ocean,0013-09-02,0013-09-02,0013-09-02
SCMS-189030,ASN-20003,Air,0013-07-01,0013-07-01,0013-07-01
SCMS-104400,ASN-11806,Ocean,0011-10-05,0011-10-05,0011-10-05
SCMS-272160,ASN-31338,Air,0015-06-03,0015-06-03,0015-06-05
SCMS-190750,ASN-20442,Air,0013-07-17,0013-07-17,0013-07-17
SCMS-108910,ASN-13616,Air,0012-02-13,0012-02-13,0012-02-13
SCMS-239760,ASN-27175,Air,0014-07-30,0014-07-30,0014-08-07
SCMS-210510,ASN-24412,Ocean,0014-05-09,0014-05-09,0014-05-12
SCMS-254180,ASN-32118,Air,0015-06-02,0015-06-02,0015-06-04
SCMS-239710,ASN-26736,Air,0014-08-11,0014-08-11,0014-08-27
SCMS-68760,ASN-7110,Air,0010-07-27,0010-07-27,0010-07-27
SCMS-280480,ASN-31720,Air,0015-04-27,0015-04-27,0015-04-27
SCMS-259078,ASN-33472,Truck,0015-07-24,0015-07-24,0015-07-24
SCMS-162440,ASN-17528,Air,0013-01-09,0013-01-09,0013-01-09
SCMS-239410,ASN-26738,Air,0014-09-05,0014-09-05,0014-09-16
SCMS-188571,ASN-21549,Air,0013-10-03,0013-10-03,0013-10-04
SCMS-254770,ASN-30498,Air,0015-04-10,0015-04-10,0015-04-13
SCMS-176921,ASN-19273,Air,0013-06-29,0013-06-29,0013-06-29
SCMS-210350,ASN-22879,Air,0013-12-23,0013-12-10,0013-12-16
SCMS-210530,ASN-22712,Air,0014-01-24,0014-01-24,0014-01-29
SCMS-126460,ASN-13559,Air,0012-02-02,0012-02-02,0012-02-02
SCMS-285490,ASN-33146,Air,0015-09-07,0015-09-07,0015-09-07
SCMS-71370,ASN-7373,Truck,0010-05-31,0010-05-31,0010-05-31
SCMS-57200,ASN-6418,Air,0010-04-08,0010-04-08,0010-04-08
SCMS-196561,ASN-22349,Air,0013-11-07,0013-11-11,0013-11-17
SCMS-212690,ASN-24552,Air,0014-04-14,0014-04-14,0014-04-15
SCMS-236120,ASN-27811,Air,0014-09-16,0014-09-23,0014-11-04
SCMS-261580,ASN-31449,Air,0015-04-22,0015-04-22,0015-04-23
SCMS-109240,ASN-11321,Air,0011-08-18,0011-08-18,0011-08-18
SCMS-211570,ASN-22978,Air,0014-03-03,0014-03-03,0014-03-07
SCMS-190770,ASN-20330,Air,0013-07-29,0013-07-29,0013-07-29
SCMS-41840,ASN-6012,Air,0010-03-01,0010-03-01,0010-03-01
SCMS-253260,ASN-28279,Air,0014-11-04,0014-11-04,0014-11-20
SCMS-103810,ASN-12626,Ocean,0011-12-07,0011-12-06,0011-12-06
SCMS-117370,ASN-11929,Air,0011-09-12,0011-09-12,0011-09-12
SCMS-164580,ASN-18662,Air,0013-04-03,0013-04-03,0013-04-03
SCMS-52773,ASN-4977,Air,0009-11-17,0009-11-17,0009-11-17
SCMS-122760,ASN-12885,Air,0011-12-22,0011-12-22,0011-12-22
SCMS-115790,ASN-11823,Air,0011-09-04,0011-09-04,0011-09-04
SCMS-244860,ASN-27173,Air,0014-07-29,0014-07-29,0014-08-06
SCMS-203130,ASN-22041,Air,0013-10-15,0013-10-15,0013-10-21
SCMS-91000,ASN-10144,Air,0011-03-30,0011-03-30,0011-03-30
SCMS-108740,ASN-11758,Air,0011-08-31,0011-08-31,0011-08-31
SCMS-263660,ASN-30941,Air,0015-03-31,0015-03-31,0015-04-01
SCMS-204300,ASN-21710,Air,0013-10-18,0013-10-18,0013-10-18
SCMS-199289,ASN-28036,Truck,0014-08-29,0014-08-29,0014-08-29
SCMS-133530,ASN-15834,Air,0012-08-28,0012-08-28,0012-08-28
SCMS-64780,ASN-6620,Air,0010-05-05,0010-05-15,0010-05-15
SCMS-199287,ASN-27749,Truck,0014-08-13,0014-08-13,0014-08-13
SCMS-198771,ASN-22833,Air,0013-12-27,0013-12-27,0013-12-27
SCMS-176220,ASN-18344,Air,0013-03-11,0013-03-11,0013-03-11
SCMS-103680,ASN-12948,Ocean,0011-12-01,0011-12-01,0011-12-01
SCMS-259077,ASN-33478,Truck,0015-07-24,0015-07-24,0015-07-24
SCMS-72390,ASN-9567,Air,0011-02-14,0011-02-14,0011-02-14
SCMS-60170,ASN-5933,Truck,0009-12-29,0009-12-29,0009-12-29
SCMS-149110,ASN-18803,Air,0013-04-25,0013-04-25,0013-04-25
SCMS-189250,ASN-20055,Air,0013-07-24,0013-07-24,0013-07-24
SCMS-183950,ASN-19166,Truck,0013-04-16,0013-04-16,0013-04-16
SCMS-196560,ASN-21221,Air,0013-09-18,0013-09-18,0013-09-18
SCMS-223460,ASN-24711,Air,0014-03-24,0014-03-24,0014-03-24
SCMS-199289,ASN-28036,Truck,0014-08-29,0014-08-29,0014-08-29
SCMS-215030,ASN-24094,Air,0014-02-11,0014-02-11,0014-02-11
SCMS-145330,ASN-16020,Air,0012-10-27,0012-10-27,0012-10-27
SCMS-104190,ASN-12821,Ocean,0012-01-09,0012-01-09,0012-01-09
SCMS-238554,ASN-28627,Truck,0014-10-03,0014-10-03,0014-10-03
SCMS-103510,ASN-12171,Ocean,0011-10-10,0011-10-25,0011-10-25
SCMS-189360,ASN-21233,Air,0013-09-17,0013-09-16,0013-09-16
SCMS-58010,ASN-5820,Air,0010-02-24,0010-02-24,0010-02-24
SCMS-66920,ASN-7251,Air,0010-07-28,0010-07-28,0010-07-28
SCMS-62470,ASN-6341,Air,0010-04-01,0010-04-01,0010-04-01
SCMS-54130,ASN-6032,Air,0010-03-01,0010-03-01,0010-03-01
SCMS-162160,ASN-17088,Air,0012-12-25,0012-12-25,0012-12-25
SCMS-76980,ASN-7442,Air,0010-08-07,0010-08-07,0010-08-07
SCMS-60190,ASN-5907,Truck,0009-12-29,0009-12-29,0009-12-29
SCMS-133360,ASN-14200,Air,0012-03-27,0012-03-27,0012-03-27
SCMS-238572,ASN-27958,Truck,0014-08-26,0014-08-26,0014-08-26
SCMS-50140,ASN-4769,Air,0009-08-31,0009-08-31,0009-08-31
SCMS-231090,ASN-25332,Air,0014-06-24,0014-06-24,0014-06-24
SCMS-153860,ASN-16350,Air,0012-09-18,0012-09-18,0012-09-18
SCMS-215370,ASN-24415,Truck,0014-02-06,0014-02-06,0014-02-06
SCMS-124780,ASN-13202,Air,0011-12-22,0011-12-22,0011-12-22
SCMS-149411,ASN-15514,Air,0012-07-27,0012-07-27,0012-07-27
SCMS-126310,ASN-13152,Air,0011-12-22,0011-12-22,0011-12-22
SCMS-103830,ASN-13290,Ocean,0012-01-27,0012-01-27,0012-01-27
SCMS-47740,ASN-4636,Air,0009-09-09,0009-09-09,0009-09-09
SCMS-210150,ASN-24398,Air,0014-04-23,0014-04-23,0014-04-23
SCMS-149430,ASN-15379,Air,0012-07-20,0012-07-20,0012-07-20
SCMS-199289,ASN-28033,Truck,0014-08-29,0014-08-29,0014-08-29
SCMS-199289,ASN-28037,Truck,0014-08-29,0014-08-29,0014-08-29
SCMS-100510,ASN-10320,Air,0011-05-25,0011-05-25,0011-05-25
SCMS-199283,ASN-27979,Truck,0014-08-27,0014-08-27,0014-08-27
SCMS-106780,ASN-11663,Air,0011-07-25,0011-07-25,0011-07-25
SCMS-97820,ASN-10345,Air,0011-04-13,0011-04-13,0011-04-13
SCMS-134870,ASN-14921,Air,0012-06-27,0012-06-27,0012-06-27
SCMS-238800,ASN-26864,Air,0014-07-16,0014-07-16,0014-07-22
SCMS-75480,ASN-8649,Air,0010-12-13,0010-12-08,0010-12-08
SCMS-277290,ASN-33205,Air,0015-08-12,0015-08-12,0015-08-12
SCMS-104220,ASN-12743,Ocean,0012-01-09,0012-01-09,0012-01-09
SCMS-236710,ASN-27675,Air,0014-10-09,0014-10-09,0014-10-13
SCMS-84210,ASN-10109,Ocean,0011-04-05,0011-05-05,0011-05-05
SCMS-259079,ASN-33854,Truck,0015-08-24,0015-08-24,0015-08-24
SCMS-69720,ASN-7237,Air,0010-07-02,0010-07-02,0010-07-02
SCMS-263050,ASN-31197,Air,0015-03-26,0015-03-26,0015-03-26
SCMS-58240,ASN-6621,Air,0010-04-21,0010-04-21,0010-04-21
SCMS-60190,ASN-5907,Truck,0009-12-29,0009-12-29,0009-12-29
SCMS-106590,ASN-11216,Air,0011-07-12,0011-07-12,0011-07-12
SCMS-239750,ASN-26608,Air,0014-06-26,0014-06-26,0014-06-28
SCMS-215370,ASN-24415,Truck,0014-02-06,0014-02-06,0014-02-06
SCMS-285490,ASN-33144,Air,0015-09-07,0015-09-07,0015-09-07
SCMS-142300,ASN-14824,Air,0012-05-10,0012-05-10,0012-05-10
SCMS-131650,ASN-14875,Air,0012-06-05,0012-06-05,0012-06-05
SCMS-177620,ASN-20367,Air,0013-08-01,0013-08-01,0013-08-01
SCMS-81030,ASN-8093,Air,0010-09-29,0010-09-29,0010-09-29
SCMS-71370,ASN-7373,Truck,0010-05-31,0010-05-31,0010-05-31
SCMS-183950,ASN-19166,Truck,0013-04-16,0013-04-16,0013-04-16
SCMS-127500,ASN-13396,Air,0012-02-09,0012-02-09,0012-02-09
SCMS-259074,ASN-31070,Truck,0015-03-09,0015-03-09,0015-03-09
SCMS-157661,ASN-17086,Air,0012-12-07,0012-11-30,0012-11-30
SCMS-198780,ASN-20858,Air,0013-09-24,0013-09-24,0013-09-24
SCMS-63870,ASN-6095,Air,0010-03-04,0010-03-04,0010-03-04
SCMS-75540,ASN-7991,Ocean,0010-10-22,0010-10-22,0010-10-22
SCMS-173450,ASN-18894,Air,0013-04-22,0013-04-22,0013-04-22
SCMS-60711,ASN-6615,Air,0010-05-03,0010-04-26,0010-04-26
SCMS-52570,ASN-5536,Air,0009-12-03,0009-12-03,0009-12-03
SCMS-176320,ASN-18407,Air,0013-03-11,0013-03-11,0013-03-11
SCMS-217340,ASN-27114,Air,0014-07-31,0014-07-31,0014-07-31
SCMS-68780,ASN-7020,Air,0010-06-22,0010-06-22,0010-06-22
SCMS-267020,ASN-29764,Truck,0014-12-10,0014-12-10,0014-12-10
SCMS-131650,ASN-14875,Air,0012-06-05,0012-06-05,0012-06-05
SCMS-51250,ASN-5056,Truck,0009-08-24,0009-08-24,0009-08-24
SCMS-157880,ASN-16852,Air,0012-12-13,0012-12-13,0012-12-13
SCMS-196560,ASN-21220,Air,0013-09-18,0013-09-24,0013-09-24
SCMS-87770,ASN-9407,Air,0011-02-09,0011-02-09,0011-02-09
SCMS-237180,ASN-31555,Air,0015-04-17,0015-04-17,0015-04-20
SCMS-75480,ASN-8326,Air,0010-12-13,0010-12-13,0010-12-13
SCMS-196561,ASN-22350,Air,0013-11-07,0013-11-07,0013-11-17
SCMS-69711,ASN-7665,Air,0010-08-13,0010-08-13,0010-08-13
SCMS-87780,ASN-9408,Air,0011-02-16,0011-02-16,0011-02-16
SCMS-69030,ASN-7772,Air,0010-09-20,0010-09-20,0010-09-20
SCMS-226230,ASN-26347,Air,0014-07-02,0014-07-02,0014-07-02
SCMS-141420,ASN-14873,Air,0012-05-31,0012-05-31,0012-05-31
SCMS-162750,ASN-18152,Air,0013-02-13,0013-02-13,0013-02-13
SCMS-63890,ASN-6143,Air,0010-03-23,0010-03-23,0010-03-23
SCMS-68370,ASN-7486,Air,0010-08-03,0010-08-03,0010-08-03
SCMS-156320,ASN-17177,Air,0012-12-05,0012-12-05,0012-12-05
SCMS-63860,ASN-6373,Air,0010-04-05,0010-04-05,0010-04-05
SCMS-52772,ASN-6356,Air,0010-05-24,0010-05-24,0010-05-24
SCMS-204301,ASN-22787,Air,0013-12-04,0013-12-04,0013-12-04
SCMS-98050,ASN-11023,Air,0011-06-22,0011-06-22,0011-06-22
SCMS-234230,ASN-26408,Air,0014-08-26,0014-08-26,0014-09-16
SCMS-83830,ASN-8905,Ocean,0011-01-06,0011-01-06,0011-01-06
SCMS-63880,ASN-6085,Air,0010-03-04,0010-03-04,0010-03-04
SCMS-240570,ASN-27581,Air Charter,0014-09-17,0014-09-17,0014-09-19
SCMS-62460,ASN-6355,Air,0010-03-29,0010-03-29,0010-03-29
SCMS-256490,ASN-29130,Air,0014-12-10,0014-12-10,0014-12-16
SCMS-210351,ASN-23949,Air,0014-02-18,0014-02-18,0014-03-19
SCMS-239700,ASN-28331,Air,0014-10-17,0014-10-17,0014-10-17
SCMS-49660,ASN-5048,Truck,0009-08-12,0009-08-12,0009-08-12
SCMS-64410,ASN-6469,Air,0010-04-08,0010-04-08,0010-04-08
SCMS-210490,ASN-23840,Air,0014-02-17,0014-02-17,0014-02-18
SCMS-280220,ASN-32231,Air,0015-07-23,0015-07-23,0015-07-29
SCMS-199283,ASN-27980,Truck,0014-08-27,0014-08-27,0014-08-27
SCMS-91840,ASN-9056,Air,0011-01-14,0011-01-14,0011-01-14
SCMS-62731,ASN-7211,Air,0010-06-30,0010-06-30,0010-06-30
SCMS-198720,ASN-21627,Ocean,0013-11-06,0013-11-06,0013-11-13
SCMS-141450,ASN-14884,Air,0012-05-23,0012-05-23,0012-05-23
SCMS-58130,ASN-6153,Air,0010-03-10,0010-03-10,0010-03-10
SCMS-240570,ASN-27583,Air Charter,0014-09-17,0014-09-17,0014-09-19
SCMS-235750,ASN-26388,Air,0014-08-11,0014-08-11,0014-08-12
SCMS-83830,ASN-8903,Ocean,0011-01-06,0011-01-06,0011-01-06
SCMS-259073,ASN-30671,Truck,0015-02-12,0015-02-12,0015-02-12
SCMS-272150,ASN-31765,Air,0015-07-25,0015-07-25,0015-07-29
SCMS-196530,ASN-20912,Air,0013-08-28,0013-08-28,0013-08-28
SCMS-198222,ASN-24717,Air,0014-03-27,0014-03-27,0014-03-27
SCMS-259084,ASN-33331,Truck,0015-07-14,0015-07-14,0015-07-14
SCMS-114990,ASN-12162,Air,0011-09-29,0011-10-05,0011-10-05
SCMS-157230,ASN-16634,Air,0012-10-18,0012-10-18,0012-10-18
SCMS-276400,ASN-31756,Air,0015-05-11,0015-05-11,0015-05-11
SCMS-61091,ASN-6764,Air,0010-05-26,0010-05-26,0010-05-26
SCMS-54120,ASN-8574,Air,0010-11-22,0010-11-22,0010-11-22
SCMS-69240,ASN-7581,Air,0010-08-13,0010-08-13,0010-08-13
SCMS-238551,ASN-26882,Truck,0014-06-25,0014-06-25,0014-06-25
SCMS-224840,ASN-24721,Air,0014-04-04,0014-04-04,0014-04-28
SCMS-69010,ASN-7317,Air,0010-06-24,0010-06-24,0010-06-24
SCMS-98701,ASN-11156,Air,0011-06-28,0011-06-28,0011-06-28
SCMS-193850,ASN-20160,Air,0013-08-24,0013-08-24,0013-08-24
SCMS-295800,ASN-33865,Truck,0015-08-24,0015-08-24,0015-08-24
SCMS-59990,ASN-6680,Air,0010-05-21,0010-05-21,0010-05-21
SCMS-270120,ASN-32420,Air,0015-06-09,0015-06-09,0015-07-16
SCMS-156520,ASN-16036,Air,0012-09-27,0012-09-27,0012-09-27
SCMS-280220,ASN-32231,Air,0015-07-23,0015-07-23,0015-07-29
SCMS-77910,ASN-8037,Air,0010-09-15,0010-09-15,0010-09-15
SCMS-272160,ASN-31337,Air,0015-06-03,0015-06-03,0015-06-05
SCMS-238554,ASN-28629,Truck,0014-10-03,0014-10-03,0014-10-03
SCMS-238551,ASN-26882,Truck,0014-06-25,0014-06-25,0014-06-25
SCMS-201380,ASN-22952,Air,0013-12-04,0013-12-04,0013-12-20
SCMS-259075,ASN-32122,Truck,0015-05-12,0015-05-12,0015-05-12
SCMS-216970,ASN-25670,Air,0014-04-25,0014-04-25,0014-04-25
SCMS-69250,ASN-7661,Air,0010-08-13,0010-08-13,0010-08-13
SCMS-272160,ASN-31331,Air,0015-06-03,0015-06-03,0015-06-05
SCMS-237930,ASN-26334,Air,0014-06-11,0014-06-11,0014-06-12
SCMS-111660,ASN-11623,Air,0011-09-29,0011-09-29,0011-09-29
SCMS-183950,ASN-19166,Truck,0013-04-16,0013-04-16,0013-04-16
SCMS-202330,ASN-22277,Air,0013-10-29,0013-10-29,0013-11-01
SCMS-58610,ASN-5841,Air,0010-01-25,0010-01-25,0010-01-25
SCMS-137410,ASN-15442,Air,0012-07-20,0012-07-20,0012-07-20
SCMS-274360,ASN-32779,Air,0015-07-30,0015-07-30,0015-07-30
SCMS-157661,ASN-17084,Air,0012-12-07,0012-12-07,0012-12-07
SCMS-57601,ASN-10179,Air,0011-04-29,0011-04-29,0011-04-29
SCMS-75460,ASN-8900,Ocean,0011-03-04,0011-01-06,0011-01-06
SCMS-295800,ASN-33865,Truck,0015-08-24,0015-08-24,0015-08-24
SCMS-162440,ASN-17525,Air,0013-01-09,0013-01-08,0013-01-08
SCMS-65350,ASN-6752,Air,0010-05-20,0010-05-20,0010-05-20
SCMS-176270,ASN-19859,Air,0013-07-05,0013-07-05,0013-07-05
SCMS-56290,ASN-6251,Air,0010-03-22,0010-03-22,0010-03-22
SCMS-238554,ASN-28629,Truck,0014-10-03,0014-10-03,0014-10-03
SCMS-238551,ASN-26882,Truck,0014-06-25,0014-06-25,0014-06-25
SCMS-199280,ASN-24433,Truck,0014-02-07,0014-02-07,0014-02-07
SCMS-135870,ASN-13851,Air,0012-03-07,0012-03-08,0012-03-08
SCMS-200920,ASN-21751,Air,0013-10-18,0013-10-18,0013-10-18
SCMS-100630,ASN-10756,Air,0011-06-09,0011-06-09,0011-06-09
SCMS-200850,ASN-22193,Air,0013-11-13,0013-11-13,0013-11-14
SCMS-60170,ASN-5934,Truck,0009-12-28,0009-12-28,0009-12-28
SCMS-246570,ASN-31173,Air,0015-04-09,0015-04-09,0015-04-10
SCMS-62380,ASN-6188,Air,0010-03-15,0010-03-15,0010-03-15
SCMS-215410,ASN-23875,Truck,0014-01-13,0014-01-13,0014-01-13
SCMS-129870,ASN-13372,Air,0012-01-24,0012-01-25,0012-01-25
SCMS-135780,ASN-13723,Air,0012-02-20,0012-02-20,0012-02-20
SCMS-259075,ASN-32122,Truck,0015-05-12,0015-05-12,0015-05-12
SCMS-84200,ASN-9514,Ocean,0011-02-23,0011-02-23,0011-02-23
SCMS-156270,ASN-17262,Air,0012-12-19,0012-12-19,0012-12-19
SCMS-137550,ASN-15880,Ocean,0012-10-08,0012-10-08,0012-10-08
SCMS-259072,ASN-30377,Truck,0015-01-26,0015-01-26,0015-01-26
SCMS-205040,ASN-23308,Air,0014-01-17,0014-01-17,0014-01-21
SCMS-58120,ASN-5947,Air,0010-02-18,0010-02-18,0010-02-18
SCMS-93750,ASN-9835,Air,0011-04-07,0011-04-07,0011-04-07
SCMS-93550,ASN-11511,Ocean,0011-06-13,0011-09-05,0011-09-05
SCMS-63640,ASN-6130,Air,0010-03-03,0010-03-03,0010-03-03
SCMS-173131,ASN-19634,Air,0013-06-04,0013-06-04,0013-06-04
SCMS-147130,ASN-15788,Air,0012-08-20,0012-08-20,0012-08-20
SCMS-56330,ASN-6062,Air,0010-03-13,0010-03-13,0010-03-13
SCMS-262980,ASN-30463,Ocean,0015-04-09,0015-04-09,0015-04-13
SCMS-52771,ASN-5076,Air,0009-12-15,0009-12-15,0009-12-15
SCMS-106570,ASN-11058,Air,0011-06-17,0011-06-17,0011-06-17
SCMS-174420,ASN-18913,Air,0013-04-24,0013-04-24,0013-04-24
SCMS-225820,ASN-25604,Air,0014-05-27,0014-05-27,0014-05-28
SCMS-149140,ASN-15986,Air,0013-02-27,0013-02-27,0013-02-27
SCMS-200911,ASN-22749,Air,0014-01-24,0014-01-24,0014-01-24
SCMS-226190,ASN-27098,Air,0014-08-18,0014-08-18,0014-08-25
SCMS-50363,ASN-6113,Truck,0010-01-27,0010-01-27,0010-01-27
SCMS-238552,ASN-27609,Truck,0014-08-05,0014-08-05,0014-08-05
SCMS-277984,ASN-33454,Truck,0015-07-23,0015-07-23,0015-07-23
SCMS-51380,ASN-4927,Air,0009-09-24,0009-09-24,0009-09-24
SCMS-204300,ASN-21703,Air,0013-10-18,0013-10-11,0013-10-14
SCMS-259079,ASN-33855,Truck,0015-08-24,0015-08-24,0015-08-24
SCMS-236120,ASN-27810,Air,0014-09-16,0014-09-16,0014-11-04
SCMS-114980,ASN-11974,Air,0011-09-29,0011-09-29,0011-09-29
SCMS-224840,ASN-24721,Air,0014-04-04,0014-04-04,0014-04-28
SCMS-68550,ASN-7301,Air,0010-07-16,0010-07-16,0010-07-16
SCMS-57140,ASN-6264,Air,0010-03-17,0010-03-17,0010-03-17
SCMS-83340,ASN-9217,Air,0010-12-12,0010-12-12,0010-12-12
SCMS-52630,ASN-5160,Air,0009-10-26,0009-10-26,0009-10-26
SCMS-149960,ASN-16320,Air,0012-09-21,0012-09-21,0012-09-21
SCMS-69590,ASN-6724,Truck,0010-04-01,0010-04-01,0010-04-01
SCMS-92090,ASN-9248,Air,0011-01-05,0011-01-05,0011-01-05
SCMS-49631,ASN-5446,Truck,0009-09-30,0009-09-30,0009-09-30
SCMS-163440,ASN-17956,Air,0013-02-08,0013-02-08,0013-02-08
SCMS-228040,ASN-28479,Air,0014-10-13,0014-10-13,0014-10-15
SCMS-234760,ASN-25890,Air Charter,0014-06-14,0014-06-14,0014-06-16
SCMS-69000,ASN-7022,Air,0010-06-08,0010-06-08,0010-06-08
SCMS-65780,ASN-6734,Truck,0010-03-25,0010-03-25,0010-03-25
SCMS-120570,ASN-13033,Air,0011-12-20,0011-12-16,0011-12-16
SCMS-259079,ASN-33852,Truck,0015-08-24,0015-08-24,0015-08-24
SCMS-260700,ASN-29936,Air,0015-01-19,0015-01-20,0015-01-22
SCMS-240570,ASN-27587,Air Charter,0014-09-17,0014-09-17,0014-09-19
SCMS-76980,ASN-7441,Air,0010-08-07,0010-08-07,0010-08-07
SCMS-251440,ASN-28024,Air,0014-12-19,0014-12-19,0015-01-26
SCMS-93590,ASN-10512,Ocean,0011-05-30,0011-05-30,0011-05-30
SCMS-54100,ASN-7209,Air,0010-09-13,0010-09-13,0010-09-13
SCMS-253310,ASN-29481,Air,0015-05-19,0015-05-19,0015-05-26
SCMS-74050,ASN-7805,Air,0010-08-30,0010-08-30,0010-08-30
SCMS-198222,ASN-24439,Air,0014-03-27,0014-03-27,0014-03-27
SCMS-238552,ASN-27609,Truck,0014-08-05,0014-08-05,0014-08-05
SCMS-174370,ASN-19620,Air,0013-07-02,0013-07-02,0013-07-02
SCMS-277270,ASN-33526,Air,0015-09-14,0015-09-14,0015-09-14
SCMS-226030,ASN-28449,Air,0014-10-21,0014-10-21,0014-11-12
SCMS-68950,ASN-7103,Air,0010-06-11,0010-06-11,0010-06-11
SCMS-72350,ASN-6929,Air,0010-05-21,0010-05-21,0010-05-21
SCMS-83820,ASN-9485,Ocean,0011-03-10,0011-03-10,0011-03-10
SCMS-215370,ASN-24415,Truck,0014-02-06,0014-02-06,0014-02-06
SCMS-240130,ASN-28761,Ocean,0015-01-09,0015-01-09,0015-01-12
SCMS-259071,ASN-29597,Truck,0014-11-28,0014-11-28,0014-11-28
SCMS-277300,ASN-33327,Air,0015-08-31,0015-08-31,0015-08-31
SCMS-199289,ASN-28033,Truck,0014-08-29,0014-08-29,0014-08-29
SCMS-155321,ASN-17167,Air,0012-11-28,0012-11-27,0012-11-27
SCMS-289300,ASN-33116,Air,0015-07-18,0015-07-18,0015-07-20
SCMS-226130,ASN-25990,Air,0014-06-10,0014-06-10,0014-07-07
SCMS-280210,ASN-31750,Air,0015-07-02,0015-07-02,0015-07-30
SCMS-199283,ASN-27980,Truck,0014-08-27,0014-08-27,0014-08-27
SCMS-162750,ASN-18152,Air,0013-02-13,0013-02-13,0013-02-13
SCMS-280210,ASN-31750,Air,0015-07-02,0015-07-02,0015-07-30
SCMS-240202,ASN-28246,Ocean,0014-11-17,0014-11-17,0014-11-17
SCMS-215370,ASN-24415,Truck,0014-02-06,0014-02-06,0014-02-06
SCMS-100634,ASN-10903,Air,0011-07-14,0011-07-14,0011-07-14
SCMS-226220,ASN-26923,Air,0014-07-29,0014-07-29,0014-08-06
