PRODUCT_ID,ITEM_DESCRIPTION,DOSAGE,UNIT_OF_MEASURE,LINE_ITEM_QUANTITY,WEIGHT,PACK_PRICE,UNIT_PRICE,LINE_ITEM_INSURANCE_USD
"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs","Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",300mg,30,12084,See ASN-7237 (ID#:50231),7,0.23,182.37
"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs","Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",300/100mg,30,1000,133,18,0.6,18.5
"Darunavir 300mg [Prezista], tablets, 120 Tabs","Darunavir 300mg [Prezista], tablets, 120 Tabs",300mg,120,102,15,90,0.75,17.99
"Ritonavir 80mg/ml [Norvir], oral solution, cool, Bottle, 90 ml","Ritonavir 80mg/ml [Norvir], oral solution, cool, Bottle, 90 ml",80mg/ml,90,5,Weight Captured Separately,9.23,0.1,0.1
"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit, 100 Tests",,100,3236,1543,80,0.8,427.15
"HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",,20,750,242,32,1.6,24.67
"Abacavir 20mg/ml [Ziagen], oral solution, Bottle, 240 ml","Abacavir 20mg/ml [Ziagen], oral solution, Bottle, 240 ml",20mg/ml,240,8,Weight Captured Separately,24.05,0.1,0.24
"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs","Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",600/300/300mg,30,17760,Weight Captured Separately,9.5,0.32,198.58
"Darunavir 300mg [Prezista], tablets, 120 Tabs","Darunavir 300mg [Prezista], tablets, 120 Tabs",300mg,120,100,14,66.6,0.55,9.34
"Efavirenz 50mg, capsule, 30 Caps","Efavirenz 50mg, capsule, 30 Caps",50mg,30,2065,See ASN-14875 (ID#:35053),2.24,0.07,6.49
"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs","Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",600/300/300mg,30,32673,3425,11.49,0.38,464.39
"HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",,20,424,145,32,1.6,29.25
"Zidovudine 10mg/ml [Retrovir], oral solution, Bottle, 200 ml","Zidovudine 10mg/ml [Retrovir], oral solution, Bottle, 200 ml",10mg/ml,200,400,Weight Captured Separately,7.16,0.04,6.17
"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml","Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",10mg/ml,240,145,Weight Captured Separately,8.09,0.03,1.45
"HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",,20,240,82,32,1.6,10.77
"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",150/300mg,60,20,Weight Captured Separately,21.44,0.36,0.44
"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit, 100 Tests",,100,840,405,80,0.8,94.21
"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",150/300/200mg,60,37012,4699,8.13,0.14,372.22
"HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",,20,2334,807,32,1.6,161.03
"Nevirapine 200mg, tablets, 60 Tabs","Nevirapine 200mg, tablets, 60 Tabs",200mg,60,116000,7193,2.82,0.05,705.27
"Nevirapine 50mg, dispersible tablets (tablets for oral suspension), 30 Tabs","Nevirapine 50mg, dispersible tablets (tablets for oral suspension), 30 Tabs",50mg,30,961,53,1.25,0.04,1.49
"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit, 100 Tests",,100,1993,967,72,0.72,309.38
"Saquinavir 500mg [Invirase], tablets, 120 Tabs","Saquinavir 500mg [Invirase], tablets, 120 Tabs",500mg,120,161,30,100.16,0.83,34.77
"Didanosine 400mg, delayed-release capsules, 30 Caps","Didanosine 400mg, delayed-release capsules, 30 Caps",400mg,30,384,30,20,0.67,9.5
"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs","Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",300/100mg,30,3200,430,20,0.67,65.79
"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs","Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",200/50mg,120,8225,2018,82.2,0.68,1457.66
"Stavudine 30mg, capsules, 60 Caps","Stavudine 30mg, capsules, 60 Caps",30mg,60,329,Weight Captured Separately,3.53,0.06,1.37
"Efavirenz 200mg, capsule, 90 Caps","Efavirenz 200mg, capsule, 90 Caps",200mg,90,400,See ASN-14875 (ID#:35053),7.82,0.09,4.39
"Nevirapine 200mg [Viramune], tablets, 60 Tabs","Nevirapine 200mg [Viramune], tablets, 60 Tabs",200mg,60,100,Weight Captured Separately,21.56,0.36,4.23
"Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial","Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial",,1,238,See ASN-16852 (ID#:25990),5,5,1.67
"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit, 100 Tests",,100,3056,1248,89,0.89,336.44
"Stavudine 30mg, capsules, 60 Caps","Stavudine 30mg, capsules, 60 Caps",30mg,60,14428,See ASN-9407 (ID#:17697),1.45,0.02,45.1
"HIV 1/2, Genie III Kit, 50 Tests","HIV 1/2, Genie III Kit, 50 Tests",,50,30,17,99.4,1.99,3.07
"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml","Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",10mg/ml,240,19050,7349,3.15,0.01,129.38
"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit, 100 Tests",,100,3035,1233,89,0.89,334.13
"Efavirenz 600mg, tablets, 30 Tabs","Efavirenz 600mg, tablets, 30 Tabs",600mg,30,62369,5009,4.3,0.14,578.21
"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",150/200/30mg,60,5200,See ASN-9408 (ID#:39263),4.8,0.08,53.81
"Zidovudine 300mg, tablets, 60 Tabs","Zidovudine 300mg, tablets, 60 Tabs",300mg,60,44168,2373,7.43,0.12,707.53
"Ritonavir 100mg [Norvir], film coated tablets, 30 Tabs","Ritonavir 100mg [Norvir], film coated tablets, 30 Tabs",100mg,30,450,56,23.26,0.78,10.76
"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit, 100 Tests",,100,3000,1428,80,0.8,336.48
"Etravirine 100mg [Intelence], tablets, 120 Tabs","Etravirine 100mg [Intelence], tablets, 120 Tabs",100mg,120,178,90,36,0.3,7.93
"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit, 100 Tests",,100,50,32,72,0.72,7.76
"Lamivudine 150mg, tablets, 60 Tabs","Lamivudine 150mg, tablets, 60 Tabs",150mg,60,43262,2035,2.35,0.04,219.19
"Abacavir 300mg, tablets, 60 Tabs","Abacavir 300mg, tablets, 60 Tabs",300mg,60,615,See ASN-17177 (ID#:18240),12.9,0.22,11.12
"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit, 100 Tests",,100,237,108,90,0.9,45.99
"HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",,20,794,277,32,1.6,49.8
"Zidovudine 300mg, tablets, 60 Tabs","Zidovudine 300mg, tablets, 60 Tabs",300mg,60,18180,1007,5.43,0.09,122.11
"Abacavir 300mg, tablets, 60 Tabs","Abacavir 300mg, tablets, 60 Tabs",300mg,60,64,See ASN-11023 (ID#:37963),15,0.25,1.58
"Didanosine 250mg, delayed-release capsules, 30 Caps","Didanosine 250mg, delayed-release capsules, 30 Caps",250mg,30,100,9,7.58,0.25,0.78
"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs","Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",300mg,30,116857,10907,6.65,0.22,1675.43
"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests","HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",,20,20,11,27,1.35,1.16
"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs","Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",300/300mg,30,47136,5151,4.62,0.15,223.87
"Zidovudine 300mg, tablets, 60 Tabs","Zidovudine 300mg, tablets, 60 Tabs",300mg,60,336,See ASN-6355 (ID#:16828),7.5,0.12,5.43
"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs","Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",200/300mg,30,2175,252,5.59,0.19,12.5
"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit, 100 Tests",,100,9312,3787,89,0.89,1025.19
"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit, 100 Tests",,100,1891,766,80,0.8,155.52
"Ritonavir 100mg [Norvir], capsules, cool, 84 Caps","Ritonavir 100mg [Norvir], capsules, cool, 84 Caps",100mg,84,329,Weight Captured Separately,10.17,0.12,6.56
"Didanosine 25mg [Videx], chewable tablets, 60 Tabs","Didanosine 25mg [Videx], chewable tablets, 60 Tabs",25mg,60,520,104,7,0.12,7.85
"Efavirenz 600mg, tablets, 30 Tabs","Efavirenz 600mg, tablets, 30 Tabs",600mg,30,28080,1772,3.19,0.11,110.8
"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit, 100 Tests",,100,81,See ASN-32231 (ID#:13648),80,0.8,7.63
"Lamivudine 150mg, tablets, 60 Tabs","Lamivudine 150mg, tablets, 60 Tabs",150mg,60,148,Weight Captured Separately,9.85,0.16,1.8
"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs","Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",200/50mg,120,10280,2573,36.16,0.3,613.35
"HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",,20,500,170,32,1.6,34.5
"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",150/300/200mg,60,165374,See ASN-21627 (ID#:48945),8.1,0.13,1657
"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit, 100 Tests",,100,66,30,80,0.8,7.4
"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps","Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",100mg,336,44,116,38.36,0.11,3.31
"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs","Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",300/300mg,30,42240,4589,4.62,0.15,200.61
"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml","Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",80/20mg/ml,300,17,50,60.82,0.2,1.06
"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml","Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",10mg/ml,240,35000,12974,2.12,0.01,159.98
"Abacavir 20mg/ml, oral solution, Bottle, 240 ml","Abacavir 20mg/ml, oral solution, Bottle, 240 ml",20mg/ml,240,23,Weight Captured Separately,17.71,0.07,0.42
"HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",,20,18,See ASN-31765 (ID#:41640),32,1.6,0.68
"Efavirenz 600mg, tablets, 30 Tabs","Efavirenz 600mg, tablets, 30 Tabs",600mg,30,19195,1632,3.24,0.11,76.93
"HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests","HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",,1,2988,1992,24.5,24.5,90.56
"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml","Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",80/20mg/ml,300,4,Weight Captured Separately,17.14,0.06,0.07
"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",,25,10000,3334,20,0.8,330
"HIV 1/2, Determine Kit without Lancets, Buffer or Caplillary Tubes, 100 Tests","HIV 1/2, Determine Kit without Lancets, Buffer or Caplillary Tubes, 100 Tests",,100,215,See ASN-16634 (ID#:46858),72.15,0.72,21.75
"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs","Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",100/25mg,60,642,83,5.94,0.1,4.49
"Didanosine 200mg, chewable/dispersible tablets, 60 Tabs","Didanosine 200mg, chewable/dispersible tablets, 60 Tabs",200mg,60,712,147,15,0.25,23.03
"HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",,20,5,2,32,1.6,0.31
"Stavudine 30mg, capsules, 60 Caps","Stavudine 30mg, capsules, 60 Caps",30mg,60,28496,See ASN-7581 (ID#:42811),1.4,0.02,86.01
"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs","Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",300mg,30,91,Weight Captured Separately,18.07,0.6,1.69
"HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",,20,6,See ASN-24721 (ID#:13708),32,1.6,0.2
"Zidovudine 300mg, tablets, 60 Tabs","Zidovudine 300mg, tablets, 60 Tabs",300mg,60,23800,1273,7.43,0.12,381.25
"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs","Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",200/50mg,120,14498,3685,33.6,0.28,803.77
"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",150/300/200mg,60,32002,4059,8.15,0.14,322.63
"Zidovudine 300mg, tablets, 60 Tabs","Zidovudine 300mg, tablets, 60 Tabs",300mg,60,14,Weight Captured Separately,19.33,0.32,0.28
"Saquinavir 500mg [Invirase], tablets, 120 Tabs","Saquinavir 500mg [Invirase], tablets, 120 Tabs",500mg,120,2106,Weight Captured Separately,98.41,0.82,446.83
"Raltegravir 400mg [Isentress], tablets, 60 Tabs","Raltegravir 400mg [Isentress], tablets, 60 Tabs",400mg,60,52,Weight Captured Separately,55.5,0.92,3.4
"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",150/300mg,60,37589,3267,7.15,0.12,376.8
"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit, 100 Tests",,100,263,See ASN-32231 (ID#:13648),80,0.8,24.76
"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs","Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",200/50mg,120,22000,4959,37.1,0.31,1759.73
"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit, 100 Tests",,100,90,See ASN-31337 (ID#:26619),89,0.89,9.43
"Etravirine 100mg [Intelence], tablets, 120 Tabs","Etravirine 100mg [Intelence], tablets, 120 Tabs",100mg,120,33,Weight Captured Separately,35.42,0.3,1.2
"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs","Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",200/300mg,30,11,Weight Captured Separately,30.21,1.01,0.34
"Zidovudine 100mg, capsules, 100 Caps","Zidovudine 100mg, capsules, 100 Caps",100mg,100,114,5,4.5,0.04,0.63
"Efavirenz 200mg, capsule, 90 Caps","Efavirenz 200mg, capsule, 90 Caps",200mg,90,12,Weight Captured Separately,17.04,0.19,0.21
"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs","Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",100mg,60,3000,385,6.85,0.11,21.13
"Stavudine 30mg, capsules, 60 Caps","Stavudine 30mg, capsules, 60 Caps",30mg,60,21504,See ASN-7661 (ID#:21752),1.4,0.02,64.91
"Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial","Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial",,1,50,See ASN-31331 (ID#:51668),5,5,0.29
"Didanosine 250mg, delayed-release capsules, 30 Caps","Didanosine 250mg, delayed-release capsules, 30 Caps",250mg,30,1984,46,7.58,0.25,15.46
"Atazanavir 150mg, capsules, 60 Caps","Atazanavir 150mg, capsules, 60 Caps",150mg,60,1028,107,22,0.37,37.32
"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",150/300mg,60,287,Weight Captured Separately,14.15,0.24,5.02
"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit, 100 Tests",,100,112,See ASN-22277 (ID#:61493),0,0,0
"Stavudine 30mg, capsules, 60 Caps","Stavudine 30mg, capsules, 60 Caps",30mg,60,672,32,1.4,0.02,2.03
"Efavirenz 600mg, tablets, 30 Tabs","Efavirenz 600mg, tablets, 30 Tabs",600mg,30,3007,262,3.57,0.12,15.05
"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",150/300mg,60,20000,1748,6.49,0.11,152.77
"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit, 100 Tests",,100,2744,1303,80,0.8,307.77
"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs","Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",100mg,60,3450,440,6.85,0.11,46.32
"Lamivudine 150mg, tablets, 60 Tabs","Lamivudine 150mg, tablets, 60 Tabs",150mg,60,19172,Weight Captured Separately,2.42,0.04,100.03
"Nevirapine 200mg, tablets, 60 Tabs","Nevirapine 200mg, tablets, 60 Tabs",200mg,60,18,Weight Captured Separately,13.74,0.23,0.25
"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit, 100 Tests",,100,2744,1186,89,0.89,342.39
"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit, 100 Tests",,100,2100,1016,72,0.72,325.99
"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",150/300/200mg,60,4555,See ASN-19859 (ID#:59267),8.21,0.14,46.26
"Zidovudine 300mg, tablets, 60 Tabs","Zidovudine 300mg, tablets, 60 Tabs",300mg,60,840,57,7.5,0.12,12.35
"Darunavir 300mg [Prezista], tablets, 120 Tabs","Darunavir 300mg [Prezista], tablets, 120 Tabs",300mg,120,36,Weight Captured Separately,69.71,0.58,2.58
"Efavirenz 600mg, tablets, 30 Tabs","Efavirenz 600mg, tablets, 30 Tabs",600mg,30,106,Weight Captured Separately,15.6,0.52,1.7
"Lamivudine 150mg, tablets, 60 Tabs","Lamivudine 150mg, tablets, 60 Tabs",150mg,60,415,Weight Captured Separately,9.76,0.16,5.01
"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit, 100 Tests",,100,1044,499,80,0.8,117.1
"HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",,20,25,See ASN-21751 (ID#:13968),32,1.6,0.99
"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",,25,10000,3335,20,0.8,330
"Efavirenz 50mg, capsule, 30 Caps","Efavirenz 50mg, capsule, 30 Caps",50mg,30,3550,255,1.56,0.05,6.85
"Lamivudine 10mg/ml [Epivir], oral solution, Bottle, 240 ml","Lamivudine 10mg/ml [Epivir], oral solution, Bottle, 240 ml",10mg/ml,240,800,Weight Captured Separately,6.18,0.03,10.66
"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml","Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",80/20mg/ml,300,745,844,30.82,0.1,23.6
"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs","Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",200/50mg,120,1820,445,82.2,0.68,322.55
"Efavirenz 600mg, tablets, 30 Tabs","Efavirenz 600mg, tablets, 30 Tabs",600mg,30,2157,Weight Captured Separately,15.45,0.52,34.25
"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs","Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",300/300mg,30,48640,4746,5.35,0.18,364.83
"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml","Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",80/20mg/ml,300,699,728,30.82,0.1,30.2
"Didanosine 250mg, delayed-release capsules, 30 Caps","Didanosine 250mg, delayed-release capsules, 30 Caps",250mg,30,5,Weight Captured Separately,11.02,0.37,0.06
"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs","Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",300mg,30,105278,7225,7.03,0.23,1595.66
"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",30/50/60mg,60,10508,678,4.15,0.07,61.14
"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs","Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",300/300mg,30,131704,10116,5.19,0.17,958.33
"Efavirenz 50mg, capsule, 30 Caps","Efavirenz 50mg, capsule, 30 Caps",50mg,30,9,Weight Captured Separately,2.17,0.07,0.02
"Nevirapine 50mg, dispersible tablets (tablets for oral suspension), 30 Tabs","Nevirapine 50mg, dispersible tablets (tablets for oral suspension), 30 Tabs",50mg,30,9051,575,1.25,0.04,14
"Indinavir 400mg [Crixivan], capsules, 180 Caps","Indinavir 400mg [Crixivan], capsules, 180 Caps",400mg,180,153,34,50,0.28,14.99
"HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",,20,108,41,32,1.6,5.7
"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs","Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",300mg,30,29031,Weight Captured Separately,6.65,0.22,318.54
"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps","Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",100mg,336,120,298,38.36,0.11,9.92
"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit, 100 Tests",,100,601,264,80,0.8,59.47
"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml","Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",80/20mg/ml,300,40,Weight Captured Separately,30.82,0.1,1.73
"Efavirenz 600mg, tablets, 30 Tabs","Efavirenz 600mg, tablets, 30 Tabs",600mg,30,19152,1503,6.5,0.22,244
"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs","Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",300mg,30,336,See ASN-30463 (ID#:15460),3.55,0.12,1.23
"HIV 1/2, Bioline 3.0 Kit, (no accessories), 30 Tests","HIV 1/2, Bioline 3.0 Kit, (no accessories), 30 Tests",,30,20000,6223,24,0.8,940.8
"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",,25,1354,422,20,0.8,44.68
"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs","Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",300mg,30,42660,3442,3.55,0.12,187.33
"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs","Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",300/100mg,30,10565,1412,20,0.67,217.22
"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit, 100 Tests",,100,1505,746,80,0.8,168.8
"Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial","Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial",,1,160,See ASN-22749 (ID#:45723),5,5,0.99
"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs","Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",200/50mg,120,4800,1175,60.82,0.51,300.11
"Stavudine 30mg, capsules, 60 Caps","Stavudine 30mg, capsules, 60 Caps",30mg,60,3000,Weight Captured Separately,4.62,0.08,27.17
"Raltegravir 400mg [Isentress], tablets, 60 Tabs","Raltegravir 400mg [Isentress], tablets, 60 Tabs",400mg,60,40,Weight Captured Separately,79.99,1.33,3.29
"Ritonavir 80mg/ml [Norvir], oral solution, cool, Bottle, 90 ml","Ritonavir 80mg/ml [Norvir], oral solution, cool, Bottle, 90 ml",80mg/ml,90,3,Weight Captured Separately,4.97,0.06,0.02
"HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",,20,3700,1265,32,1.6,232.06
"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",150/300/200mg,60,34910,4426,8.13,0.14,351.08
"Darunavir 600mg [Prezista], tablets, 60 Tabs","Darunavir 600mg [Prezista], tablets, 60 Tabs",600mg,60,1,Weight Captured Separately,50.66,0.84,0.05
