ORDER_ID,FREIGHT_COST,SHIPMENT_MODE,DELIVERY_RECORDED_DATE
SCMS-62950,5066.44,Air,0010-05-12
SCMS-263170,See ASN-31572 (ID#:24983),Air,0015-05-13
SCMS-215370,Freight Included in Commodity Cost,Truck,0014-02-06
SCMS-210810,668.75,Air,0014-01-22
SCMS-192070,852.02,Air,0013-09-23
SCMS-103820,Freight Included in Commodity Cost,Ocean,0012-01-27
SCMS-57140,See ASN-6264 (ID#:52856),Air,0010-03-17
SCMS-199283,Freight Included in Commodity Cost,Truck,0014-08-27
SCMS-199288,Freight Included in Commodity Cost,Truck,0014-07-10
SCMS-238550,Freight Included in Commodity Cost,Truck,0015-02-19
SCMS-130160,25607.44,Air,0012-05-02
SCMS-103800,22647.81,Ocean,0011-11-25
SCMS-270751,13771.63,Air,0015-04-23
SCMS-261410,44952.61,Air,0015-02-28
SCMS-48270,See ASN-5131 (ID#:25886),Air,0009-10-26
SCMS-280210,See ASN-31750 (ID#:19272),Air,0015-07-30
SCMS-215370,Freight Included in Commodity Cost,Truck,0014-02-06
SCMS-275090,See ASN-30861 (ID#:41238),Air,0015-07-13
SCMS-145150,43848.04,Air,0012-09-04
SCMS-270750,Invoiced Separately,Air,0015-04-22
SCMS-107630,See ASN-11362 (ID#:47253),Air,0011-07-26
SCMS-259074,Freight Included in Commodity Cost,Truck,0015-03-09
SCMS-240830,16816.33,Air,0014-09-17
SCMS-51820,8956.05,Air,0009-10-16
SCMS-103400,3341.45,Ocean,0011-11-22
SCMS-83770,11372.23,Ocean,0011-04-12
SCMS-188710,See ASN-21667 (ID#:41892),Air,0013-09-28
SCMS-261013,Invoiced Separately,Air,0015-09-03
SCMS-177180,See ASN-18919 (ID#:14578),Ocean,0013-08-07
SCMS-264960,1794.89,Air,0015-04-08
SCMS-193850,20618.55,Air,0013-08-24
SCMS-253022,13303.8,Air,0015-05-19
SCMS-280220,See ASN-32231 (ID#:13648),Air,0015-07-29
SCMS-288890,See ASN-32682 (ID#:38510),Ocean,0015-08-14
SCMS-285500,Invoiced Separately,Air,0015-09-03
SCMS-259071,Freight Included in Commodity Cost,Truck,0014-11-28
SCMS-68940,Freight Included in Commodity Cost,Air,0010-10-27
SCMS-80630,17085.16,Air,0010-11-10
SCMS-83790,See ASN-9179 (ID#:28515),Ocean,0011-01-31
SCMS-123520,See ASN-13475 (ID#:15772),Air,0012-03-01
SCMS-272140,See ASN-31129 (ID#:40205),Air,0015-05-11
SCMS-234090,6956.18,Air,0014-09-11
SCMS-108000,23808.37,Air,0011-10-19
SCMS-53050,1360.34,Air,0009-10-20
SCMS-196561,21084.84,Air,0013-11-17
SCMS-206580,4568.92,Air,0013-11-05
SCMS-104210,8301.76,Ocean,0011-12-02
SCMS-199283,Freight Included in Commodity Cost,Truck,0014-08-27
SCMS-104020,Freight Included in Commodity Cost,Ocean,0011-11-18
SCMS-272170,See ASN-31958 (ID#:15788),Air,0015-07-03
SCMS-192040,12034.96,Air,0013-10-30
SCMS-235540,21348.51,Air,0014-06-13
SCMS-183950,Freight Included in Commodity Cost,Truck,0013-04-16
SCMS-111210,286,Air,0012-01-04
SCMS-54920,10486.42,Air,0010-02-18
SCMS-259076,Freight Included in Commodity Cost,Truck,0015-06-02
SCMS-251680,See ASN-29386 (ID#:42295),Air,0014-12-19
SCMS-210510,See ASN-24412 (ID#:64757),Ocean,0014-05-12
SCMS-122260,1278.12,Air,0011-11-18
SCMS-259079,Freight Included in Commodity Cost,Truck,0015-08-24
SCMS-215370,Freight Included in Commodity Cost,Truck,0014-02-06
SCMS-244840,1442.44,Air,0014-11-18
SCMS-149610,11827.07,Air,0012-07-28
SCMS-183950,Freight Included in Commodity Cost,Truck,0013-04-16
SCMS-200921,See ASN-22955 (ID#:19019),Air,0014-02-11
SCMS-103390,9323.27,Ocean,0011-10-10
SCMS-199280,Freight Included in Commodity Cost,Truck,0014-02-07
SCMS-131070,15722.05,Air,0012-06-18
SCMS-108740,32499.11,Air,0011-08-25
SCMS-100090,757.42,Air,0011-04-05
SCMS-63002,5456.44,Air,0010-02-11
SCMS-137540,66916.5,Ocean,0012-07-16
SCMS-96310,290,Air,0011-10-18
SCMS-176451,Freight Included in Commodity Cost,Truck,0013-04-12
SCMS-261591,20559.39,Air,0015-05-14
SCMS-58710,2633.91,Air,0010-01-27
SCMS-50941,Freight Included in Commodity Cost,Truck,0009-10-30
SCMS-83910,23721.9,Ocean,0011-02-14
SCMS-153910,91.66,Air,0013-02-28
SCMS-113670,9046.76,Air,0011-10-24
SCMS-83370,Freight Included in Commodity Cost,Air,0011-01-11
SCMS-49610,Freight Included in Commodity Cost,Truck,0009-08-11
SCMS-102040,1765.86,Air,0011-06-20
SCMS-259074,Freight Included in Commodity Cost,Truck,0015-03-09
SCMS-113650,4388.84,Air,0011-11-22
SCMS-69440,12067.26,Air,0010-07-01
SCMS-238550,Freight Included in Commodity Cost,Truck,0015-02-19
SCMS-155311,10191.28,Air,0013-05-06
SCMS-120440,1614.83,Air,0012-01-06
SCMS-199315,Freight Included in Commodity Cost,Truck,0014-07-11
SCMS-183950,Freight Included in Commodity Cost,Truck,0013-04-16
SCMS-147560,12363.35,Air,0012-10-17
SCMS-131890,19368.23,Air,0012-03-27
SCMS-215410,Freight Included in Commodity Cost,Truck,0014-01-13
SCMS-54540,8423.76,Air,0010-01-06
SCMS-148870,Invoiced Separately,Air,0012-10-04
SCMS-210440,737.12,Air,0014-01-24
SCMS-98050,See ASN-11023 (ID#:37963),Air,0011-06-22
SCMS-53261,21714.68,Air,0010-01-28
SCMS-177620,13625.75,Air,0013-08-01
SCMS-259078,Freight Included in Commodity Cost,Truck,0015-07-24
SCMS-66940,4701.1,Air,0011-03-31
SCMS-259074,Freight Included in Commodity Cost,Truck,0015-03-09
SCMS-268600,663.77,Air,0015-04-27
SCMS-259071,Freight Included in Commodity Cost,Truck,0014-11-28
SCMS-131100,2789.67,Air,0012-02-14
SCMS-104100,5824.11,Ocean,0012-01-12
SCMS-69430,10959.54,Air,0010-07-06
SCMS-150570,8434.27,Air,0012-10-10
SCMS-187080,Freight Included in Commodity Cost,Air,0014-01-08
SCMS-51760,1615.88,Air,0009-11-27
SCMS-210340,5758.84,Air,0014-01-13
SCMS-199288,Freight Included in Commodity Cost,Truck,0014-07-10
SCMS-224840,See ASN-24721 (ID#:13708),Air,0014-04-28
SCMS-237810,16189.27,Air,0014-11-12
SCMS-253260,See ASN-28279 (ID#:13547),Air,0014-11-20
SCMS-120580,20626.58,Air,0012-03-09
SCMS-238553,Freight Included in Commodity Cost,Truck,0014-08-28
SCMS-199280,Freight Included in Commodity Cost,Truck,0014-02-07
SCMS-156140,See ASN-17077 (ID#:37031),Air,0012-12-10
SCMS-52600,18459.58,Air,0009-10-23
SCMS-204370,28778.76,Air,0013-11-14
SCMS-272150,See ASN-31765 (ID#:41640),Air,0015-07-29
SCMS-240080,20233.34,Air,0014-08-06
SCMS-238556,Freight Included in Commodity Cost,Truck,0015-04-28
SCMS-178950,3478.5,Air,0013-03-15
SCMS-210910,5740.54,Air,0014-01-28
SCMS-210820,3001.35,Air,0014-01-21
SCMS-239010,1832.54,Air,0014-07-25
SCMS-262840,See ASN-31820 (ID#:16098),Ocean,0015-07-13
SCMS-68480,6683.69,Air,0010-08-03
SCMS-131030,702.42,Air,0012-01-23
SCMS-71580,2849.79,Air,0010-05-28
SCMS-156500,20136.28,Air,0012-10-09
SCMS-210470,2520.54,Ocean,0014-05-12
SCMS-143490,See ASN-14880 (ID#:25423),Air,0012-05-18
SCMS-235390,1112.11,Air,0015-02-24
SCMS-234010,2060.79,Air,0014-08-15
SCMS-132020,Freight Included in Commodity Cost,Air,0012-03-06
SCMS-103110,31201.82,Air,0011-07-07
SCMS-249920,1944.99,Air,0014-12-16
SCMS-77260,8495.83,Air,0010-12-07
SCMS-234050,6006.37,Air,0014-07-31
SCMS-139100,3109.21,Air,0012-05-22
SCMS-199280,Freight Included in Commodity Cost,Truck,0014-02-07
SCMS-114980,45032.55,Air,0011-09-30
SCMS-234720,25955.06,Air,0014-06-16
SCMS-83590,Invoiced Separately,Truck,0010-10-22
SCMS-199283,Freight Included in Commodity Cost,Truck,0014-08-27
SCMS-196520,102199.13,Air,0013-11-13
SCMS-272160,See ASN-31335 (ID#:42778),Air,0015-06-05
SCMS-58380,14419.86,Air,0010-02-16
SCMS-245230,See ASN-27241 (ID#:23488),Air,0014-09-30
SCMS-180980,2010.69,Air,0013-08-14
SCMS-186720,3125.65,Air,0013-12-03
SCMS-51390,29373.14,Air,0009-12-01
SCMS-238551,Freight Included in Commodity Cost,Truck,0014-06-25
SCMS-92940,1001.12,Air,0010-12-18
SCMS-51770,1872.53,Air,0009-12-03
SCMS-50280,21340.35,Air,0010-06-01
SCMS-219220,16835.52,Air,0014-05-07
SCMS-105530,See ASN-11955 (ID#:61190),Air,0011-09-26
SCMS-256510,37444.1,Air,0015-03-31
SCMS-175500,3269.9,Air,0013-06-06
SCMS-264780,See ASN-30261 (ID#:19627),Air,0015-02-18
SCMS-153800,34940.02,Air,0012-10-19
SCMS-69050,3315.23,Air,0010-12-15
SCMS-200921,See ASN-22955 (ID#:19019),Air,0014-02-11
SCMS-164000,13146.21,Air,0013-04-01
SCMS-180970,See ASN-20026 (ID#:64635),Ocean,0013-09-02
SCMS-272160,See ASN-31338 (ID#:38992),Air,0015-06-05
SCMS-199289,Freight Included in Commodity Cost,Truck,0014-08-29
SCMS-119640,26849.57,Air,0011-11-04
SCMS-153910,91.67,Air,0013-02-28
SCMS-199770,1457.92,Air,0013-12-13
SCMS-238554,Freight Included in Commodity Cost,Truck,0014-10-03
SCMS-97850,See ASN-11024 (ID#:15149),Air,0011-06-22
SCMS-47730,See ASN-4489 (ID#:43989),Air,0009-08-11
SCMS-274390,See ASN-32265 (ID#:56716),Air,0015-07-10
SCMS-56980,19145.8,Air,0010-01-26
SCMS-198221,139951.34,Air,0013-12-14
SCMS-177180,See ASN-18919 (ID#:14578),Ocean,0013-08-07
SCMS-167990,1592.72,Air,0013-06-12
SCMS-83770,Freight Included in Commodity Cost,Ocean,0011-05-26
SCMS-84000,2084.49,Air,0011-02-10
SCMS-259079,Freight Included in Commodity Cost,Truck,0015-08-24
SCMS-234000,Invoiced Separately,Ocean,0014-10-24
SCMS-107640,19632.73,Air,0011-08-24
SCMS-231370,790.78,Air,0014-04-24
SCMS-60170,Freight Included in Commodity Cost,Truck,0009-12-29
SCMS-156272,1143.04,Air,0013-02-01
SCMS-238554,Freight Included in Commodity Cost,Truck,0014-10-03
SCMS-196550,15450.88,Air,0013-11-01
SCMS-199289,Freight Included in Commodity Cost,Truck,0014-08-29
SCMS-62720,1498.16,Air,0010-04-20
SCMS-199289,Freight Included in Commodity Cost,Truck,0014-08-29
SCMS-55240,995.22,Air,0009-12-19
SCMS-291890,Invoiced Separately,Air,0015-08-12
SCMS-215370,Freight Included in Commodity Cost,Truck,0014-02-06
SCMS-48800,1088.79,Air,0009-09-11
SCMS-118190,32575.03,Air,0011-12-19
SCMS-56140,928.11,Air,0009-12-21
SCMS-115340,515.11,Air,0011-09-02
SCMS-238554,Freight Included in Commodity Cost,Truck,0014-10-03
SCMS-135870,17512.52,Air,0012-03-07
SCMS-93540,8809.08,Ocean,0011-06-13
SCMS-72760,Freight Included in Commodity Cost,Truck,0010-05-12
SCMS-289310,Invoiced Separately,Air,0015-06-17
SCMS-131870,6311.89,Air,0012-04-10
SCMS-234300,12498.65,Air,0014-10-14
SCMS-83830,7905.96,Ocean,0011-01-27
SCMS-109440,4726.15,Air,0011-08-09
SCMS-259073,Freight Included in Commodity Cost,Truck,0015-02-12
SCMS-136330,5405.42,Air,0012-02-25
SCMS-238556,Freight Included in Commodity Cost,Truck,0015-04-28
SCMS-238552,Freight Included in Commodity Cost,Truck,0014-08-05
SCMS-225413,14758.34,Air,0014-11-19
SCMS-97140,1489.33,Air,0011-04-14
SCMS-272170,See ASN-32109 (ID#:25915),Air,0015-07-07
SCMS-183970,Freight Included in Commodity Cost,Truck,0013-04-12
SCMS-103460,3787.71,Ocean,0011-09-02
SCMS-263380,5640.23,Air,0015-04-10
SCMS-186900,4267.13,Air,0013-08-01
SCMS-50360,Freight Included in Commodity Cost,Truck,0009-10-27
SCMS-68600,11617.57,Air,0010-07-22
SCMS-171920,917.35,Air,0013-03-05
SCMS-133550,Invoiced Separately,Air,0012-05-08
SCMS-68990,4088.43,Air,0010-06-09
SCMS-48931,14256.58,Air,0010-04-29
SCMS-120443,978.41,Air,0012-01-06
SCMS-113620,2673.82,Air,0011-12-22
SCMS-50810,2990.64,Air,0010-01-04
SCMS-239790,19461.76,Air,0014-08-01
SCMS-176890,758.65,Air,0013-04-03
SCMS-206590,3169.34,Air,0014-03-26
SCMS-226220,See ASN-26923 (ID#:13027),Air,0014-08-06
SCMS-199289,Freight Included in Commodity Cost,Truck,0014-08-29
SCMS-198721,10833.06,Ocean,0013-12-20
SCMS-104230,7175.68,Ocean,0011-09-23
SCMS-272140,See ASN-31129 (ID#:40205),Air,0015-05-11
SCMS-56530,See ASN-7262 (ID#:25201),Air,0010-07-06
SCMS-240190,See ASN-26906 (ID#:33218),Ocean,0014-10-24
SCMS-272160,See ASN-31331 (ID#:51668),Air,0015-06-05
SCMS-196561,20602.3,Air,0013-11-17
SCMS-161720,27939.91,Air,0012-12-19
SCMS-189060,1573.41,Air,0013-11-26
SCMS-51250,Freight Included in Commodity Cost,Truck,0009-08-24
SCMS-51750,4620.03,Air,0009-10-27
SCMS-259075,Freight Included in Commodity Cost,Truck,0015-05-12
SCMS-245400,22212.75,Air,0015-01-02
SCMS-231060,2865.22,Air,0014-06-24
SCMS-148290,15578.89,Air,0012-11-22
SCMS-244550,1960.89,Air,0014-10-03
SCMS-68320,1238.94,Air,0010-05-12
SCMS-142230,886,Air,0012-05-21
SCMS-71370,Freight Included in Commodity Cost,Truck,0010-05-31
SCMS-54180,418.94,Air,0010-06-30
SCMS-162440,88176.17,Air,0013-02-21
SCMS-215370,Freight Included in Commodity Cost,Truck,0014-02-06
SCMS-199289,Freight Included in Commodity Cost,Truck,0014-08-29
SCMS-215410,Freight Included in Commodity Cost,Truck,0014-01-13
SCMS-183950,Freight Included in Commodity Cost,Truck,0013-04-16
SCMS-189060,1573.41,Air,0013-11-22
SCMS-232310,53102.22,Air,0014-04-28
SCMS-64780,21654.06,Air,0010-06-18
SCMS-226260,4964.6,Air,0014-08-01
SCMS-56640,824.37,Air,0010-05-07
SCMS-65030,436.62,Air,0010-03-26
SCMS-122250,1222.56,Air,0011-10-28
SCMS-83790,4429.37,Ocean,0010-12-31
SCMS-151610,Invoiced Separately,Air,0012-10-04
SCMS-239231,22059.25,Ocean,0014-11-03
SCMS-68490,11838.56,Air,0010-07-01
SCMS-105500,6015.18,Air,0011-10-19
SCMS-145310,See ASN-16124 (ID#:20321),Air,0012-10-02
SCMS-260720,Freight Included in Commodity Cost,Air,0015-07-16
SCMS-131700,See ASN-14757 (ID#:30618),Air,0012-05-15
SCMS-105540,See ASN-11855 (ID#:69871),Air,0011-09-21
SCMS-204990,6020.48,Air,0013-12-02
SCMS-68980,1791.42,Air,0010-09-20
SCMS-199289,Freight Included in Commodity Cost,Truck,0014-08-29
SCMS-183950,Freight Included in Commodity Cost,Truck,0013-04-16
SCMS-149400,17405.65,Air,0012-07-18
SCMS-147570,29742.64,Air,0012-10-30
SCMS-199283,Freight Included in Commodity Cost,Truck,0014-08-27
SCMS-123880,1416.03,Air,0012-04-10
SCMS-152950,36677.08,Air,0012-10-22
SCMS-75810,15367.03,Air,0011-02-17
SCMS-147580,7811.66,Air,0013-02-20
SCMS-106490,5487.53,Air,0011-09-23
SCMS-69730,11372.45,Air,0010-11-09
SCMS-242450,Freight Included in Commodity Cost,Air,0014-11-24
SCMS-170610,707.19,Air,0013-03-15
SCMS-49671,Freight Included in Commodity Cost,Truck,0009-08-11
SCMS-80710,435,Air,0010-09-01
SCMS-196571,9634.16,Air,0013-12-20
SCMS-253430,8683.99,Air,0014-10-13
SCMS-108900,290,Air,0012-03-14
SCMS-199283,Freight Included in Commodity Cost,Truck,0014-08-27
SCMS-148310,13257.79,Air,0013-03-14
SCMS-170610,767.87,Air,0013-04-03
SCMS-109960,677.37,Air,0011-07-06
SCMS-210430,3222.27,Air,0013-12-13
SCMS-161700,60840.32,Air,0012-12-02
SCMS-92600,706.18,Air,0011-03-02
SCMS-238555,Freight Included in Commodity Cost,Truck,0014-11-05
SCMS-56481,12506.12,Air,0010-01-21
SCMS-275710,21035.49,Air,0015-06-04
SCMS-107660,11311.6,Air,0011-10-18
SCMS-93510,3530.94,Ocean,0011-10-14
SCMS-103790,6617.84,Ocean,0011-11-25
SCMS-199280,Freight Included in Commodity Cost,Truck,0014-02-07
SCMS-164580,See ASN-18662 (ID#:38299),Air,0013-04-03
SCMS-103930,37401.43,Ocean,0011-11-23
SCMS-63651,1253.71,Air,0010-04-30
SCMS-62470,See ASN-6341 (ID#:29298),Air,0010-04-01
SCMS-103400,3341.45,Ocean,0011-11-22
SCMS-199591,9802.95,Air,0013-11-22
SCMS-110050,60713.12,Air,0011-07-01
SCMS-98052,7457.19,Air,0011-07-27
SCMS-114990,22523.12,Air,0011-10-05
SCMS-188651,See ASN-24041 (ID#:34062),Air,0014-05-31
SCMS-136830,31491.23,Air,0012-07-13
SCMS-210351,57561.38,Air,0014-03-15
SCMS-234720,20407.95,Air,0014-06-16
SCMS-65360,18212.87,Air,0010-05-18
SCMS-53261,16793.45,Air,0010-01-27
SCMS-215410,Freight Included in Commodity Cost,Truck,0014-01-13
SCMS-199310,Freight Included in Commodity Cost,Truck,0014-11-19
SCMS-213410,1847.97,Air,0014-02-26
SCMS-158520,69016.63,Air,0012-10-31
SCMS-50373,Freight Included in Commodity Cost,Truck,0010-02-15
SCMS-142230,See ASN-14835 (ID#:77780),Air,0012-05-21
SCMS-124890,2061.8,Air,0012-02-03
SCMS-274370,See ASN-32258 (ID#:29880),Air,0015-07-14
SCMS-147120,4059.85,Air,0012-08-08
SCMS-50270,73790.43,Air,0010-06-25
SCMS-274360,Invoiced Separately,Air,0015-08-03
SCMS-199283,Freight Included in Commodity Cost,Truck,0014-08-27
SCMS-251680,See ASN-29384 (ID#:33441),Air,0014-12-24
SCMS-215050,16856.6,Air,0014-01-30
SCMS-123520,See ASN-13475 (ID#:15772),Air,0012-03-01
SCMS-199289,Freight Included in Commodity Cost,Truck,0014-08-29
SCMS-238556,Freight Included in Commodity Cost,Truck,0015-04-28
SCMS-289120,Invoiced Separately,Air,0015-08-10
SCMS-121841,878.34,Air,0012-01-06
SCMS-215370,Freight Included in Commodity Cost,Truck,0014-02-06
SCMS-176120,260,Air,0013-05-14
SCMS-280210,See ASN-31750 (ID#:19272),Air,0015-07-30
SCMS-103960,33865.26,Ocean,0011-09-06
SCMS-240830,35747.28,Air,0014-09-04
SCMS-173130,23270.25,Air,0013-04-26
SCMS-175460,8344.86,Air,0013-04-23
SCMS-225411,15230.88,Air,0014-05-20
SCMS-236070,See ASN-28062 (ID#:14016),Air,0014-11-08
SCMS-198780,4676.61,Air,0013-09-27
SCMS-96140,660.3,Air,0011-03-03
SCMS-104070,Freight Included in Commodity Cost,Ocean,0011-12-06
SCMS-106480,8108.91,Air,0011-09-22
SCMS-253260,See ASN-28279 (ID#:13547),Air,0014-11-20
SCMS-238551,Freight Included in Commodity Cost,Truck,0014-06-25
SCMS-259078,Freight Included in Commodity Cost,Truck,0015-07-24
SCMS-240830,35117.35,Air,0014-09-04
SCMS-253260,See ASN-28279 (ID#:13547),Air,0014-11-20
SCMS-206520,5335.6,Air,0014-01-10
SCMS-129510,See ASN-15328 (ID#:46005),Air,0012-06-28
SCMS-115810,26710.2,Air,0011-08-31
SCMS-155301,23396.04,Air,0012-12-21
SCMS-228050,8158.8,Air,0014-06-25
SCMS-240570,25467.64,Air Charter,0014-09-19
SCMS-131700,See ASN-14757 (ID#:30618),Air,0012-05-15
SCMS-199283,Freight Included in Commodity Cost,Truck,0014-08-27
SCMS-270120,Freight Included in Commodity Cost,Air,0015-07-16
SCMS-210420,Freight Included in Commodity Cost,Air,0014-02-14
SCMS-263670,See ASN-30942 (ID#:19840),Air,0015-04-14
SCMS-71491,Freight Included in Commodity Cost,Truck,0010-06-11
SCMS-48270,See ASN-5131 (ID#:25886),Air,0009-10-26
SCMS-98053,9502.5,Air,0011-07-27
SCMS-174360,11413.52,Air,0013-05-28
SCMS-204360,7032.5,Air,0013-09-26
SCMS-155321,13117.86,Air,0012-11-28
SCMS-212410,2905.49,Air,0014-01-22
SCMS-196560,13383.47,Air,0013-09-19
SCMS-60730,22460.87,Air,0010-03-29
SCMS-71370,Freight Included in Commodity Cost,Truck,0010-05-31
SCMS-47760,See ASN-4974 (ID#:18694),Air,0009-10-21
SCMS-157220,3165.69,Air,0012-10-09
SCMS-148360,See ASN-16560 (ID#:29734),Ocean,0012-12-20
SCMS-259071,Freight Included in Commodity Cost,Truck,0014-11-28
SCMS-68951,3283.59,Air,0010-07-14
SCMS-62250,3573.32,Air,0010-05-17
SCMS-185200,3574.24,Air,0013-11-06
SCMS-51250,Freight Included in Commodity Cost,Truck,0009-08-24
SCMS-131110,840.46,Air,0012-03-22
SCMS-149100,7393.13,Air,0012-12-07
SCMS-176931,See ASN-20331 (ID#:34113),Air,0013-09-20
SCMS-220810,896.35,Air,0014-03-10
SCMS-149130,2162.55,Air,0013-03-01
SCMS-240580,19557.01,Air Charter,0014-07-29
SCMS-91720,1333.01,Air,0010-12-31
SCMS-176160,6568.7,Air,0013-05-17
SCMS-215400,Freight Included in Commodity Cost,Truck,0014-02-05
SCMS-235970,957.88,Air,0014-07-22
SCMS-50361,Freight Included in Commodity Cost,Truck,0009-10-08
SCMS-160440,1051.5,Air,0012-11-09
SCMS-100980,17068.85,Air,0011-06-30
SCMS-261020,30046.84,Air,0015-02-27
SCMS-122650,29478.42,Air,0011-11-16
SCMS-186890,1396.04,Air,0013-07-18
SCMS-217000,1766.56,Air,0014-02-28
SCMS-162440,26859.39,Air,0013-03-20
SCMS-280220,See ASN-32231 (ID#:13648),Air,0015-07-29
SCMS-173110,See ASN-18722 (ID#:71773),Air,0013-04-29
SCMS-234760,11814.57,Air Charter,0014-06-16
SCMS-84200,6038.22,Ocean,0011-03-11
SCMS-201920,20644.03,Air,0013-11-06
SCMS-261011,Invoiced Separately,Air,0015-07-28
SCMS-199283,Freight Included in Commodity Cost,Truck,0014-08-27
SCMS-57610,10051.89,Air,0010-02-08
SCMS-239730,32728.96,Air,0015-05-14
SCMS-201212,5463.16,Air,0014-05-02
SCMS-51250,Freight Included in Commodity Cost,Truck,0009-08-24
SCMS-49642,Freight Included in Commodity Cost,Truck,0009-11-19
SCMS-199289,Freight Included in Commodity Cost,Truck,0014-08-29
SCMS-259079,Freight Included in Commodity Cost,Truck,0015-08-24
SCMS-206100,Freight Included in Commodity Cost,Truck,0014-02-17
SCMS-149120,31073.95,Air,0013-06-19
SCMS-67010,1176.03,Air,0010-05-17
SCMS-260920,1952.77,Air,0015-03-26
SCMS-198701,12961.76,Ocean,0013-11-13
SCMS-238554,Freight Included in Commodity Cost,Truck,0014-10-03
SCMS-261440,See ASN-30320 (ID#:53759),Air,0015-03-10
SCMS-51810,See ASN-4979 (ID#:21174),Air,0009-10-08
SCMS-250210,2782.77,Air,0014-12-01
SCMS-174540,3852.86,Air,0013-02-27
SCMS-54160,337.89,Air,0009-11-23
SCMS-72760,Freight Included in Commodity Cost,Truck,0010-05-12
SCMS-134000,Freight Included in Commodity Cost,Air,0012-02-06
SCMS-259077,Freight Included in Commodity Cost,Truck,0015-07-24
SCMS-262910,See ASN-30183 (ID#:51410),Ocean,0015-03-18
SCMS-55900,21825.6,Air,0010-01-07
SCMS-49670,Freight Included in Commodity Cost,Truck,0009-08-12
SCMS-148290,15504.4,Air,0012-11-08
SCMS-49670,Freight Included in Commodity Cost,Truck,0009-08-14
SCMS-68910,5886.96,Air,0010-08-24
SCMS-261783,See ASN-33614 (ID#:36005),Air,0015-08-27
SCMS-234030,7326.62,Air,0014-06-12
SCMS-84210,6639.33,Ocean,0011-02-09
SCMS-164680,See ASN-18664 (ID#:19406),Air,0013-04-02
SCMS-98041,Freight Included in Commodity Cost,Air,0012-05-21
SCMS-260790,10893.85,Air,0015-04-28
SCMS-76020,6012.42,Ocean,0010-12-03
SCMS-85980,835.01,Air,0010-11-12
SCMS-199750,1464.24,Air,0013-12-13
SCMS-245250,See ASN-27328 (ID#:27829),Air,0014-11-12
SCMS-84210,6639.35,Ocean,0011-03-14
SCMS-225421,2836.14,Air,0014-07-01
SCMS-228020,1857.39,Air,0014-09-10
SCMS-149610,15387.63,Air,0012-07-30
SCMS-183950,Freight Included in Commodity Cost,Truck,0013-04-16
SCMS-239720,41461.1,Air,0014-09-17
SCMS-105510,14589.33,Air,0011-09-13
SCMS-199283,Freight Included in Commodity Cost,Truck,0014-08-27
SCMS-228030,Freight Included in Commodity Cost,Air,0014-07-17
SCMS-199280,Freight Included in Commodity Cost,Truck,0014-02-07
SCMS-57130,13479.25,Air,0010-03-15
SCMS-68940,4263.07,Air,0010-09-20
SCMS-177630,6973.87,Air,0013-07-13
SCMS-259079,Freight Included in Commodity Cost,Truck,0015-08-24
SCMS-219220,16835.52,Air,0014-05-07
SCMS-263540,50104.34,Air,0015-03-19
SCMS-118351,37115.71,Air,0012-06-20
SCMS-153070,3324.85,Air,0012-10-09
SCMS-199289,Freight Included in Commodity Cost,Truck,0014-08-29
SCMS-240130,See ASN-28761 (ID#:38632),Ocean,0015-01-12
SCMS-266470,Invoiced Separately,Air,0015-07-15
SCMS-84230,13677.69,Ocean,0011-03-09
SCMS-98311,2325.62,Air,0011-08-25
SCMS-210351,58592.54,Air,0014-03-12
SCMS-196561,20705.23,Air,0013-11-17
SCMS-158630,9230.19,Air,0012-10-04
SCMS-183950,Freight Included in Commodity Cost,Truck,0013-04-16
SCMS-133520,925.05,Air,0012-08-05
SCMS-98620,Freight Included in Commodity Cost,Air,0011-03-08
SCMS-70130,3908.56,Truck,0010-04-29
SCMS-199283,Freight Included in Commodity Cost,Truck,0014-08-27
SCMS-139640,5577.13,Air,0012-05-23
SCMS-75460,10984.82,Ocean,0011-03-04
SCMS-295800,Freight Included in Commodity Cost,Truck,0015-08-24
SCMS-259079,Freight Included in Commodity Cost,Truck,0015-08-24
SCMS-75980,5460.48,Ocean,0011-01-12
SO-34340,9973.51,Truck,0009-11-23
SCMS-55000,Freight Included in Commodity Cost,Truck,0009-10-21
SCMS-215410,Freight Included in Commodity Cost,Truck,0014-01-13
SCMS-71370,Freight Included in Commodity Cost,Truck,0010-05-31
SCMS-153080,1454.64,Air,0012-10-08
SCMS-240570,See ASN-27582 (ID#:79885),Air Charter,0014-09-19
SCMS-238555,Freight Included in Commodity Cost,Truck,0014-11-05
SCMS-68940,4263.07,Air,0010-11-17
