PLANTCODE_CONSTRAINT_ID,ORDER_ID,FREIGHT_RATES_ID,MIN_WEIGHT_QUANT,MAX_WEIGHT_QUANT,MIN_COST,RATE,TPT_DAY_COUNT,COST_PER_UNIT,DAILY_CAPACITY,SHIP_AHEAD_DAY_COUNT,SHIP_LATE_DAY_COUNT,UNIT_QUANT,WEIGHT
,1447158124,,,,,,2,,,3,0,339,0
,1447227126,,,,,,2,,,3,0,1165,4
,1447373524,,,,,,2,,,3,0,1277,4
,1447302720,,,,,,2,,,3,0,593,1
,1447373439,,,,,,2,,,3,0,567,1
,1447177982,,,,,,2,,,3,0,587,1
,1447195169,,,,,,2,,,3,0,576,1
,1447373441,,,,,,2,,,3,0,334,0
,1447400376,,,,,,2,,,3,0,1027,3
,1447183434,,,,,,2,,,3,0,1060,3
,1447293077,,,,,,2,,,3,0,312,0
,1447373438,,,,,,2,,,3,0,851,2
,1447293078,,,,,,2,,,3,0,392,0
,1447172409,,,,,,2,,,3,0,355,0
,1447389156,,,,,,2,,,3,0,368,0
,1447172402,,,,,,2,,,3,0,3019,9
,1447163028,,,,,,2,,,3,0,1846,5
,1447183509,,,,,,2,,,3,0,3243,10
,1447389066,,,,,,2,,,3,0,501,2
,1447170690,,,,,,2,,,3,0,439,1
,1447302697,,,,,,2,,,3,0,440,2
,1447158130,,,,,,2,,,3,0,1406,8
,1447294077,,,,,,2,,,3,0,5332,38
,1447158136,,,,,,2,,,3,0,1839,8
,1447232862,,,,,,2,,,3,0,323,1
,1447207410,,,,,,2,,,3,0,1239,10
,1447392883,,,,,,2,,,3,0,1296,10
,1447195156,,,,,,2,,,3,0,360,1
,1447399705,,,,,,2,,,3,0,438,2
,1447373432,,,,,,2,,,3,0,472,2
,1447195163,,,,,,2,,,3,0,329,1
,1447195162,,,,,,2,,,3,0,302,0
,1447167308,,,,,,2,,,3,0,300,0
,1447232863,,,,,,2,,,3,0,367,1
,1447167296,,,,,,2,,,3,0,273,0
,1447373454,,,,,,2,,,3,0,378,1
,1447195160,,,,,,2,,,3,0,282,0
,1447289695,,,,,,2,,,3,0,387,1
,1447195161,,,,,,2,,,3,0,249,0
,1447274427,,,,,,2,,,3,0,1246,14
,1447167298,,,,,,2,,,3,0,966,8
,1447260690,,,,,,2,,,3,0,1294,10
,1447373437,,,,,,2,,,3,0,1258,10
,1447305846,,,,,,2,,,3,0,1315,12
,1447204324,,,,,,2,,,3,0,1279,11
,1447167297,,,,,,2,,,3,0,1320,12
,1447225333,,,,,,2,,,3,0,1295,12
,1447174670,,,,,,2,,,3,0,1327,11
,1447373465,,,,,,2,,,3,0,1545,13
,1447373471,,,,,,2,,,3,0,528,6
,1447192316,,,,,,2,,,3,0,4388,98
,1447278135,,,,,,2,,,3,0,591,8
,1447211344,,,,,,2,,,3,0,670,3
,1447199731,,,,,,2,,,3,0,810,3
,1447232868,,,,,,2,,,3,0,308,2
,1447232859,,,,,,2,,,3,0,261,1
,1447232858,,,,,,2,,,3,0,283,2
,1447281409,,,,,,2,,,3,0,324,2
,1447232857,,,,,,2,,,3,0,382,7
,1447196802,,,,,,2,,,3,0,829,54
,1447172425,,,,,,2,,,3,0,407,2
,1447258795,,,,,,2,,,3,0,801,7
,1447321357,,,,,,2,,,3,0,541,4
,1447205251,,,,,,2,,,3,0,434,2
,1447323836,,,,,,2,,,3,0,612,4
,1447321358,,,,,,2,,,3,0,621,4
,1447198767,,,,,,2,,,3,0,338,1
,1447355240,,,,,,2,,,3,0,311,1
,1447394120,,,,,,2,,,3,0,408,10
,1447398369,,,,,,2,,,3,0,362,12
,1447369711,,,,,,2,,,3,0,276,1
,1447325521,,,,,,2,,,3,0,344,5
,1447373164,,,,,,2,,,3,0,334,5
,1447159333,,,,,,2,,,3,0,259,1
,1447394118,,,,,,2,,,3,0,376,5
,1447282167,,,,,,2,,,3,0,354,6
,1447335482,,,,,,2,,,3,0,355,9
,1447398571,,,,,,2,,,3,0,374,9
,1447369707,,,,,,2,,,3,0,410,14
,1447194897,,,,,,2,,,3,0,257,1
,1447188643,,,,,,2,,,3,0,432,10
,1447159329,,,,,,2,,,3,0,529,18
,1447223366,,,,,,2,,,3,0,442,18
,1447282166,,,,,,2,,,3,0,316,6
,1447312526,,,,,,2,,,3,0,335,9
,1447325526,,,,,,2,,,3,0,494,19
,1447258833,,,,,,2,,,3,0,474,18
,1447282165,,,,,,2,,,3,0,1089,70
,1447297188,,,,,,2,,,3,0,641,38
,1447174504,,,,,,2,,,3,0,502,17
,1447266996,,,,,,2,,,3,0,486,18
,1447159328,,,,,,2,,,3,0,471,19
,1447223367,,,,,,2,,,3,0,511,19
,1447394115,,,,,,2,,,3,0,1955,163
,1447361210,,,,,,2,,,3,0,1497,117
,1447369708,,,,,,2,,,3,0,1612,114
,1447325527,,,,,,2,,,3,0,1120,79
,1447188644,,,,,,2,,,3,0,457,17
,1447237193,,,,,,2,,,3,0,434,18
,1447297189,,,,,,2,,,3,0,1106,78
,1447159330,,,,,,2,,,3,0,464,17
,1447174505,,,,,,2,,,3,0,531,17
,1447391485,,,,,,2,,,3,0,758,41
,1447159327,,,,,,2,,,3,0,490,17
,1447174503,,,,,,2,,,3,0,452,17
,1447266995,,,,,,2,,,3,0,460,18
,1447258832,,,,,,2,,,3,0,527,18
,1447297187,,,,,,2,,,3,0,705,32
,1447394116,,,,,,2,,,3,0,769,35
,1447223369,,,,,,2,,,3,0,1254,71
,1447159332,,,,,,2,,,3,0,1296,69
,1447188646,,,,,,2,,,3,0,1324,73
,1447237195,,,,,,2,,,3,0,1285,71
,1447174507,,,,,,2,,,3,0,1297,67
,1447325528,,,,,,2,,,3,0,650,29
,1447266997,,,,,,2,,,3,0,709,30
,1447159331,,,,,,2,,,3,0,697,29
,1447223368,,,,,,2,,,3,0,717,28
,1447369709,,,,,,2,,,3,0,684,31
,1447282168,,,,,,2,,,3,0,904,42
,1447335483,,,,,,2,,,3,0,641,30
,1447188645,,,,,,2,,,3,0,658,31
,1447237194,,,,,,2,,,3,0,690,29
,1447297190,,,,,,2,,,3,0,1704,99
,1447174506,,,,,,2,,,3,0,648,27
,1447394117,,,,,,2,,,3,0,474,10
,1447394121,,,,,,2,,,3,0,673,27
,1447198768,,,,,,2,,,3,0,331,4
,1447369710,,,,,,2,,,3,0,320,3
,1447174508,,,,,,2,,,3,0,299,1
,1447297191,,,,,,2,,,3,0,359,3
,1447335484,,,,,,2,,,3,0,319,3
,1447240600,,,,,,2,,,3,0,309,2
,1447159334,,,,,,2,,,3,0,332,1
,1447373165,,,,,,2,,,3,0,455,9
,1447325529,,,,,,2,,,3,0,325,3
,1447394119,,,,,,2,,,3,0,473,7
,1447159323,,,,,,2,,,3,0,350,5
,1447194892,,,,,,2,,,3,0,283,4
,1447174501,,,,,,2,,,3,0,298,3
,1447223365,,,,,,2,,,3,0,343,8
,1447159324,,,,,,2,,,3,0,301,0
,1447194891,,,,,,2,,,3,0,292,4
,1447159322,,,,,,2,,,3,0,345,2
,1447394114,,,,,,2,,,3,0,295,5
,1447194896,,,,,,2,,,3,0,323,5
,1447192279,,,,,,2,,,3,0,1319,98
,1447369705,,,,,,2,,,3,0,335,5
,1447394112,,,,,,2,,,3,0,348,9
,1447335480,,,,,,2,,,3,0,298,5
,1447297185,,,,,,2,,,3,0,341,5
,1447192280,,,,,,2,,,3,0,405,9
,1447325524,,,,,,2,,,3,0,326,5
,1447335481,,,,,,2,,,3,0,427,9
,1447194895,,,,,,2,,,3,0,342,9
,1447297186,,,,,,2,,,3,0,377,9
,1447325525,,,,,,2,,,3,0,410,9
,1447159326,,,,,,2,,,3,0,433,9
,1447240599,,,,,,2,,,3,0,336,9
,1447369706,,,,,,2,,,3,0,374,9
,1447394113,,,,,,2,,,3,0,358,9
,1447266994,,,,,,2,,,3,0,418,9
,1447154278,,,,,,2,,,3,0,1630,104
,1447174502,,,,,,2,,,3,0,294,1
,1447159325,,,,,,2,,,3,0,324,1
,1447194890,,,,,,2,,,3,0,436,12
,1447266993,,,,,,2,,,3,0,416,12
,1447282164,,,,,,2,,,3,0,286,3
,1447266992,,,,,,2,,,3,0,639,25
,1447360812,,,,,,2,,,3,0,318,1
,1447194893,,,,,,2,,,3,0,369,7
,1447194894,,,,,,2,,,3,0,284,1
,1447355239,,,,,,2,,,3,0,253,1
,1447223364,,,,,,2,,,3,0,293,0
,1447282163,,,,,,2,,,3,0,322,0
,1447174500,,,,,,2,,,3,0,851,73
,1447297184,,,,,,2,,,3,0,440,19
,1447174499,,,,,,2,,,3,0,389,9
,1447410134,,,,,,2,,,0,0,821,41
,1447421863,,,,,,2,,,0,0,292,2
,1447321407,,,,,,2,,,0,0,927,50
,1447265638,,,,,,2,,,0,0,845,50
,1447152748,,,,,,2,,,0,0,1262,84
,1447321406,,,,,,2,,,0,0,495,16
,1447421862,,,,,,2,,,0,0,253,1
,1447410133,,,,,,2,,,0,0,336,5
,1447152747,,,,,,2,,,0,0,563,25
,1447265639,,,,,,2,,,0,0,617,26
,1447211840,,,,,,2,,,0,0,3247,13
,1447219301,,,,,,2,,,0,0,2240,10
,1447187275,,,,,,2,,,0,0,2428,9
,1447187333,,,,,,2,,,0,0,3017,12
,1447359741,,,,,,2,,,0,0,2822,13
,1447199507,,,,,,2,,,0,0,2599,12
,1447301365,,,,,,2,,,0,0,5259,25
,1447187335,,,,,,2,,,0,0,2538,10
,1447284938,,,,,,2,,,0,0,5303,24
,1447322522,,,,,,2,,,0,0,1313,5
,1447191656,,,,,,2,,,0,0,399,1
,1447187279,,,,,,2,,,0,0,427,0
,1447228937,,,,,,2,,,0,0,258,0
,1447373737,,,,,,2,,,0,0,310,0
,1447199508,,,,,,2,,,0,0,2354,66
,1447199511,,,,,,2,,,0,0,387,5
,1447191658,,,,,,2,,,0,0,2414,77
,1447187334,,,,,,2,,,0,0,265,1
,1447187278,,,,,,2,,,0,0,328,3
,1447187276,,,,,,2,,,0,0,8477,262
,1447191657,,,,,,2,,,0,0,368,2
,1447199510,,,,,,2,,,0,0,272,1
,1447187277,,,,,,2,,,0,0,324,2
,1447312830,,,,,,2,,,0,0,288,0
,1447190631,,,,,,2,,,0,0,408,0
,1447326036,,,,,,2,,,0,0,351,2
,1447258705,,,,,,2,,,0,0,295,1
,1447258709,,,,,,2,,,0,0,348,0
,1447141581,,,,,,2,,,0,0,350,0
,1447396710,,,,,,2,,,0,0,262,0
,1447258707,,,,,,2,,,0,0,354,2
,1447258708,,,,,,2,,,0,0,346,1
,1447396721,,,,,,2,,,0,0,383,2
,1447258704,,,,,,2,,,0,0,386,2
,1447207650,,,,,,2,,,0,0,312,1
,1447258710,,,,,,2,,,0,0,338,1
,1447141583,,,,,,2,,,0,0,286,0
,1447396722,,,,,,2,,,0,0,504,3
,1447396719,,,,,,2,,,0,0,456,3
,1447396720,,,,,,2,,,0,0,472,3
,1447396723,,,,,,2,,,0,0,490,3
,1447258706,,,,,,2,,,0,0,514,3
,1447141582,,,,,,2,,,0,0,558,3
,1447141511,,,,,,2,,,0,0,580,3
,1447207646,,,,,,2,,,0,0,648,4
,1447300031,,,,,,2,,,0,0,361,5
,1447351878,,,,,,2,,,0,0,328,1
,1447402332,,,,,,2,,,0,0,312,5
,1447351879,,,,,,2,,,0,0,351,4
,1447402333,,,,,,2,,,0,0,271,1
,1447137220,,,,,,2,,,0,0,327,6
,1447208892,,,,,,2,,,0,0,450,11
,1447193367,,,,,,2,,,0,0,380,5
,1447397002,,,,,,2,,,0,0,474,13
,1447300034,,,,,,2,,,0,0,501,10
,1447231454,,,,,,2,,,0,0,679,25
,1447351803,,,,,,2,,,0,0,382,3
,1447316610,,,,,,2,,,0,0,343,1
,1447402327,,,,,,2,,,0,0,325,2
,1447397004,,,,,,2,,,0,0,377,5
,1447397003,,,,,,2,,,0,0,433,11
,1447300033,,,,,,2,,,0,0,285,1
,1447300032,,,,,,2,,,0,0,468,10
,1447310853,,,,,,2,,,0,0,256,1
,1447186836,,,,,,2,,,0,0,253,0
,1447222738,,,,,,2,,,0,0,410,7
,1447310852,,,,,,2,,,0,0,622,16
,1447149654,,,,,,2,,,0,0,370,4
,1447302864,,,,,,2,,,0,0,271,1
,1447302866,,,,,,2,,,0,0,377,5
,1447302863,,,,,,2,,,0,0,368,6
,1447311665,,,,,,2,,,0,0,333,11
,1447400292,,,,,,2,,,0,0,963,10
,1447154270,,,,,,2,,,0,0,836,7
,1447304573,,,,,,2,,,0,0,614,5
,1447187004,,,,,,2,,,0,0,256,0
,1447396711,,,,,,2,,,0,0,761,7
,1447232623,,,,,,2,,,0,0,1057,11
,1447377250,,,,,,2,,,0,0,436,2
,1447183455,,,,,,2,,,0,0,377,1
,1447183464,,,,,,2,,,0,0,643,5
,1447275592,,,,,,2,,,0,0,335,1
,1447400294,,,,,,2,,,0,0,437,1
,1447207731,,,,,,2,,,0,0,330,1
,1447183456,,,,,,2,,,0,0,612,4
,1447232622,,,,,,2,,,0,0,591,3
,1447304574,,,,,,2,,,0,0,382,2
,1447141580,,,,,,2,,,0,0,390,2
,1447275593,,,,,,2,,,0,0,344,1
,1447207735,,,,,,2,,,0,0,385,2
,1447304572,,,,,,2,,,0,0,443,2
,1447207734,,,,,,2,,,0,0,500,3
,1447167186,,,,,,2,,,0,0,1149,10
,1447137222,,,,,,2,,,0,0,1116,13
,1447296079,,,,,,2,,,0,0,614,4
,1447207727,,,,,,2,,,0,0,764,5
,1447396705,,,,,,2,,,0,0,255,0
,1447207729,,,,,,2,,,0,0,318,1
,1447141578,,,,,,2,,,0,0,387,1
,1447396704,,,,,,2,,,0,0,621,4
,1447207728,,,,,,2,,,0,0,372,1
,1447296081,,,,,,2,,,0,0,336,0
,1447296080,,,,,,2,,,0,0,355,0
,1447227142,,,,,,2,,,0,0,676,15
,1447304764,,,,,,2,,,0,0,327,2
,1447231444,,,,,,2,,,0,0,433,7
,1447157929,,,,,,2,,,0,0,717,17
,1447227118,,,,,,2,,,0,0,378,2
,1447165525,,,,,,2,,,0,0,278,1
,1447293771,,,,,,2,,,0,0,456,8
,1447397000,,,,,,2,,,0,0,344,1
,1447191172,,,,,,2,,,0,0,391,5
,1447231441,,,,,,2,,,0,0,332,1
,1447167741,,,,,,2,,,0,0,245,0
,1447198598,,,,,,2,,,0,0,495,11
,1447311722,,,,,,2,,,0,0,300,1
,1447150409,,,,,,2,,,0,0,323,1
,1447276614,,,,,,2,,,0,0,496,9
,1447304581,,,,,,2,,,0,0,245,0
,1447240006,,,,,,2,,,0,0,415,9
,1447208891,,,,,,2,,,0,0,362,7
,1447150982,,,,,,2,,,0,0,449,15
,1447150981,,,,,,2,,,0,0,444,15
,1447208890,,,,,,2,,,0,0,358,9
,1447222744,,,,,,2,,,0,0,385,5
,1447157910,,,,,,2,,,0,0,328,1
,1447137209,,,,,,2,,,0,0,441,13
,1447177640,,,,,,2,,,0,0,400,12
,1447167720,,,,,,2,,,0,0,478,14
,1447271424,,,,,,2,,,0,0,451,10
,1447165524,,,,,,2,,,0,0,465,17
,1447329820,,,,,,2,,,0,0,267,0
,1447150983,,,,,,2,,,0,0,293,5
,1447177639,,,,,,2,,,0,0,243,1
,1447231443,,,,,,2,,,0,0,443,15
,1447237320,,,,,,2,,,0,0,450,18
,1447150998,,,,,,2,,,0,0,259,1
,1447304579,,,,,,2,,,0,0,443,11
,1447222737,,,,,,2,,,0,0,326,6
,1447232402,,,,,,2,,,0,0,450,16
,1447265730,,,,,,2,,,0,0,355,2
,1447137216,,,,,,2,,,0,0,275,2
,1447183466,,,,,,2,,,0,0,453,2
,1447250808,,,,,,2,,,0,0,363,1
,1447304543,,,,,,2,,,0,0,614,3
,1447146893,,,,,,2,,,0,0,326,1
,1447410895,,,,,,2,,,0,0,424,1
,1447196665,,,,,,2,,,0,0,388,1
,1447141513,,,,,,2,,,0,0,614,3
,1447410894,,,,,,2,,,0,0,335,1
,1447141510,,,,,,2,,,0,0,337,0
,1447266833,,,,,,2,,,0,0,323,1
,1447145368,,,,,,2,,,0,0,284,0
,1447207648,,,,,,2,,,0,0,488,3
,1447141512,,,,,,2,,,0,0,547,3
,1447183461,,,,,,2,,,0,0,570,3
,1447183462,,,,,,2,,,0,0,274,0
,1447167114,,,,,,2,,,0,0,354,1
,1447396713,,,,,,2,,,0,0,460,1
,1447232556,,,,,,2,,,0,0,510,2
,1447167113,,,,,,2,,,0,0,309,0
,1447266834,,,,,,2,,,0,0,732,4
,1447146892,,,,,,2,,,0,0,815,5
,1447304582,,,,,,2,,,0,0,3023,133
,1447397001,,,,,,2,,,0,0,2238,87
,1447304763,,,,,,2,,,0,0,419,9
,1447232401,,,,,,2,,,0,0,376,5
,1447377273,,,,,,2,,,0,0,1461,55
,1447137210,,,,,,2,,,0,0,1040,31
,1447167721,,,,,,2,,,0,0,841,28
,1447369624,,,,,,2,,,0,0,283,2
,1447150407,,,,,,2,,,0,0,721,18
,1447232564,,,,,,2,,,0,0,591,14
,1447193206,,,,,,2,,,0,0,1089,41
,1447271423,,,,,,2,,,0,0,309,2
,1447232400,,,,,,2,,,0,0,344,3
,1447265731,,,,,,2,,,0,0,745,22
,1447137217,,,,,,2,,,0,0,515,9
,1447150408,,,,,,2,,,0,0,2100,92
,1447157930,,,,,,2,,,0,0,664,18
,1447196812,,,,,,2,,,0,0,409,2
,1447196813,,,,,,2,,,0,0,417,2
,1447304762,,,,,,2,,,0,0,400,3
,1447399746,,,,,,2,,,0,0,712,8
,1447399745,,,,,,2,,,0,0,351,1
,1447304585,,,,,,2,,,0,0,329,1
,1447137211,,,,,,2,,,0,0,600,5
,1447208889,,,,,,2,,,0,0,286,1
,1447399744,,,,,,2,,,0,0,435,3
,1447271536,,,,,,2,,,0,0,645,6
,1447137221,,,,,,2,,,0,0,538,5
,1447214685,,,,,,2,,,0,0,267,0
,1447137215,,,,,,2,,,0,0,289,0
,1447196814,,,,,,2,,,0,0,327,2
,1447399743,,,,,,2,,,0,0,604,5
,1447220705,,,,,,2,,,0,0,333,1
,1447329821,,,,,,2,,,0,0,362,2
,1447296084,,,,,,2,,,0,0,2235,5
,1447141579,,,,,,2,,,0,0,2292,5
,1447396707,,,,,,2,,,0,0,2309,5
,1447317140,,,,,,2,,,0,0,576,27
,1447317062,,,,,,2,,,0,0,388,12
,1447167716,,,,,,2,,,0,0,311,0
,1447293093,,,,,,2,,,0,0,288,0
,1447293094,,,,,,2,,,0,0,238,0
,1447167717,,,,,,2,,,0,0,266,0
,1447376808,,,,,,2,,,0,0,304,1
,1447167719,,,,,,2,,,0,0,318,1
,1447293096,,,,,,2,,,0,0,300,1
,1447167718,,,,,,2,,,0,0,292,1
,1447293095,,,,,,2,,,0,0,287,1
,1447376807,,,,,,2,,,0,0,302,1
,1447376806,,,,,,2,,,0,0,249,0
,1447150378,,,,,,2,,,0,0,393,5
,1447181114,,,,,,2,,,0,0,1309,29
,1447243637,,,,,,2,,,0,0,1252,2
,1447400908,,,,,,2,,,0,0,26285,50
,1447243634,,,,,,2,,,0,0,14245,28
,1447377497,,,,,,2,,,0,0,44238,89
,1447181111,,,,,,2,,,0,0,4239,8
,1447377500,,,,,,2,,,0,0,30323,60
,1447181110,,,,,,2,,,0,0,1263,2
,1447377496,,,,,,2,,,0,0,5287,9
,1447243633,,,,,,2,,,0,0,3332,6
,1447400907,,,,,,2,,,0,0,4243,8
,1447243635,,,,,,2,,,0,0,20330,42
,1447377498,,,,,,2,,,0,0,34315,64
,1447181112,,,,,,2,,,0,0,6245,13
,1447377501,,,,,,2,,,0,0,7308,15
,1447400909,,,,,,2,,,0,0,7278,14
,1447243630,,,,,,2,,,0,0,5280,10
,1447243636,,,,,,2,,,0,0,10315,15
,1447310199,,,,,,2,,,0,0,113463,142
,1447181335,,,,,,2,,,0,0,214962,192
,1447181113,,,,,,2,,,0,0,5330,10
,1447377499,,,,,,2,,,0,0,20277,39
,1447243631,,,,,,2,,,0,0,6252,11
,1447400906,,,,,,2,,,0,0,2326,4
,1447243632,,,,,,2,,,0,0,6310,12
,1447307776,,,,,,2,,,0,0,32243,55
,1447307777,,,,,,2,,,0,0,17630,26
,1447336777,,,,,,2,,,0,0,253663,354
,1447336776,,,,,,2,,,0,0,32135,32
,1447146920,,,,,,2,,,0,0,1511,166
,1447308931,,,,,,2,,,0,0,299,3
,1447308932,,,,,,2,,,0,0,372,3
,1447226874,,,,,,2,,,0,0,6333,4
,1447376472,,,,,,2,,,0,0,12270,8
,1447192977,,,,,,2,,,0,0,12295,8
,1447224483,,,,,,2,,,0,0,6286,4
,1447175852,,,,,,2,,,0,0,3325,2
,1447376471,,,,,,2,,,0,0,12292,8
,1447379973,,,,,,2,,,0,0,100246,214
,1447191443,,,,,,2,,,3,0,959,13
,1447336037,,,,,,2,,,3,0,613,6
,1447281355,,,,,,2,,,3,0,660,6
,1447310434,,,,,,2,,,3,0,616,6
,1447191444,,,,,,2,,,3,0,608,6
,1447225246,,,,,,2,,,3,0,1360,17
,1447146535,,,,,,2,,,3,0,3490,35
,1447329690,,,,,,2,,,3,0,665,6
,1447150648,,,,,,2,,,3,0,660,6
,1447229296,,,,,,2,,,3,0,664,6
,1447187441,,,,,,2,,,3,0,689,6
,1447281357,,,,,,2,,,3,0,681,6
,1447251023,,,,,,2,,,3,0,1034,11
,1447373535,,,,,,2,,,3,0,1383,18
,1447373538,,,,,,2,,,3,0,1330,18
,1447305036,,,,,,2,,,3,0,392,1
,1447292370,,,,,,2,,,3,0,587,2
,1447193155,,,,,,2,,,3,0,4743,16
,1447146546,,,,,,2,,,3,0,1981,6
,1447335431,,,,,,2,,,3,0,339,1
,1447334668,,,,,,2,,,3,0,311,1
,1447329691,,,,,,2,,,3,0,338,1
,1447334669,,,,,,2,,,3,0,406,2
,1447146544,,,,,,2,,,3,0,366,1
,1447326127,,,,,,2,,,3,0,474,2
,1447265596,,,,,,2,,,3,0,317,1
,1447215332,,,,,,2,,,3,0,415,2
,1447227077,,,,,,2,,,3,0,657,3
,1447357558,,,,,,2,,,3,0,651,3
,1447340207,,,,,,2,,,3,0,275,0
,1447404098,,,,,,2,,,3,0,288,0
,1447365274,,,,,,2,,,3,0,598,7
,1447367891,,,,,,2,,,3,0,1692,18
,1447367892,,,,,,2,,,3,0,6076,68
,1447208165,,,,,,2,,,3,0,404,1
,1447237187,,,,,,2,,,3,0,473,3
,1447229297,,,,,,2,,,3,0,400,2
,1447168917,,,,,,2,,,3,0,481,2
,1447265598,,,,,,2,,,3,0,436,2
,1447146531,,,,,,2,,,3,0,358,1
,1447339212,,,,,,2,,,3,0,518,2
,1447204144,,,,,,2,,,3,0,403,1
,1447185791,,,,,,2,,,3,0,450,2
,1447374424,,,,,,2,,,3,0,625,4
,1447188106,,,,,,2,,,3,0,634,4
,1447146538,,,,,,2,,,3,0,625,4
,1447367895,,,,,,2,,,3,0,643,4
,1447304728,,,,,,2,,,3,0,694,4
,1447275631,,,,,,2,,,3,0,1140,8
,1447146530,,,,,,2,,,3,0,1094,8
,1447209407,,,,,,2,,,3,0,338,1
,1447175750,,,,,,2,,,3,0,611,3
,1447238315,,,,,,2,,,3,0,278,0
,1447328000,,,,,,2,,,3,0,1232,9
,1447266921,,,,,,2,,,3,0,746,4
,1447374425,,,,,,2,,,3,0,815,5
,1447209406,,,,,,2,,,3,0,2514,22
,1447343601,,,,,,2,,,3,0,1321,9
,1447227072,,,,,,2,,,3,0,1272,9
,1447339213,,,,,,2,,,3,0,1306,9
,1447156560,,,,,,2,,,3,0,640,4
,1447275632,,,,,,2,,,3,0,938,5
,1447146537,,,,,,2,,,3,0,925,5
,1447238316,,,,,,2,,,3,0,1785,12
,1447150692,,,,,,2,,,3,0,3279,21
,1447310435,,,,,,2,,,3,0,326,0
,1447339211,,,,,,2,,,3,0,302,0
,1447361239,,,,,,2,,,3,0,463,2
,1447227070,,,,,,2,,,3,0,1310,9
,1447360778,,,,,,2,,,3,0,1746,15
,1447283678,,,,,,2,,,3,0,1320,9
,1447209405,,,,,,2,,,3,0,1252,9
,1447302724,,,,,,2,,,3,0,1266,9
,1447191645,,,,,,2,,,3,0,1320,8
,1447411051,,,,,,2,,,3,0,2318,16
,1447360777,,,,,,2,,,3,0,1758,13
,1447229529,,,,,,2,,,3,0,3293,21
,1447215329,,,,,,2,,,3,0,347,0
,1447160945,,,,,,2,,,3,0,411,1
,1447220931,,,,,,2,,,3,0,512,2
,1447367896,,,,,,2,,,3,0,497,2
,1447215328,,,,,,2,,,3,0,285,0
,1447158079,,,,,,2,,,3,0,283,0
,1447155211,,,,,,2,,,3,0,325,0
,1447289407,,,,,,2,,,0,0,3050,12
,1447211451,,,,,,2,,,0,0,592,1
,1447212525,,,,,,2,,,0,0,1229,3
,1447309552,,,,,,2,,,3,0,254,1
,1447305032,,,,,,2,,,3,0,270,0
,1447367890,,,,,,2,,,3,0,452,1
,1447158072,,,,,,2,,,3,0,900,2
,1447215330,,,,,,2,,,3,0,348,0
,1447312079,,,,,,2,,,3,0,437,1
,1447349624,,,,,,2,,,3,0,1323,3
,1447208163,,,,,,2,,,3,0,1326,3
,1447376345,,,,,,2,,,3,0,828,1
,1447178256,,,,,,2,,,3,0,741,1
,1447265597,,,,,,2,,,3,0,335,0
,1447158078,,,,,,2,,,3,0,558,1
,1447350385,,,,,,2,,,3,0,1745,4
,1447208164,,,,,,2,,,3,0,2242,3
,1447369957,,,,,,2,,,3,0,7332,23
,1447339209,,,,,,2,,,3,0,2283,6
,1447414931,,,,,,2,,,3,0,4286,12
,1447336036,,,,,,2,,,3,0,621,8
,1447191440,,,,,,2,,,3,0,679,8
,1447332241,,,,,,2,,,3,0,604,8
,1447389079,,,,,,2,,,3,0,3930,26
,1447273218,,,,,,2,,,3,0,3840,28
,1447204143,,,,,,2,,,3,0,4956,37
,1447146534,,,,,,2,,,3,0,337,1
,1447292369,,,,,,2,,,3,0,338,2
,1447220701,,,,,,2,,,3,0,371,4
,1447146540,,,,,,2,,,3,0,463,5
,1447146541,,,,,,2,,,3,0,375,2
,1447146532,,,,,,2,,,3,0,579,9
,1447288268,,,,,,2,,,3,0,864,16
,1447231116,,,,,,2,,,3,0,1265,5
,1447348192,,,,,,2,,,3,0,934,3
,1447215331,,,,,,2,,,3,0,636,2
,1447371475,,,,,,2,,,3,0,895,3
,1447306673,,,,,,2,,,3,0,650,2
,1447189278,,,,,,2,,,3,0,3784,16
,1447308059,,,,,,2,,,3,0,8915,34
,1447167521,,,,,,2,,,3,0,648,3
,1447229528,,,,,,2,,,3,0,694,3
,1447206340,,,,,,2,,,3,0,726,2
,1447313947,,,,,,2,,,3,0,1129,3
,1447152531,,,,,,2,,,3,0,1236,4
,1447357557,,,,,,2,,,3,0,410,1
,1447146545,,,,,,2,,,3,0,381,1
,1447336038,,,,,,2,,,3,0,608,2
,1447350388,,,,,,2,,,3,0,826,3
,1447391471,,,,,,2,,,3,0,3273,9
,1447178255,,,,,,2,,,3,0,3528,10
,1447317900,,,,,,2,,,3,0,1269,3
,1447373536,,,,,,2,,,3,0,1315,3
,1447350387,,,,,,2,,,3,0,3257,9
,1447258863,,,,,,2,,,3,0,5308,15
,1447158077,,,,,,2,,,3,0,5262,15
,1447149329,,,,,,2,,,3,0,10254,28
,1447327214,,,,,,2,,,3,0,2238,5
,1447373937,,,,,,2,,,0,0,338,15
,1447165544,,,,,,2,,,3,0,352,16
,1447297464,,,,,,2,,,3,0,375,15
,1447149331,,,,,,2,,,3,0,338,15
,1447403073,,,,,,2,,,0,0,350,4
,1447397711,,,,,,2,,,0,0,250,2
,1447388472,,,,,,2,,,0,0,344,2
,1447205158,,,,,,2,,,3,0,317,2
,1447395393,,,,,,2,,,0,0,384,12
,1447167153,,,,,,2,,,3,0,359,18
,1447179540,,,,,,2,,,3,0,431,16
